1426794618.036,-4.0,11.0,66.0
1426794618.067,-3.0,11.0,66.0
1426794618.099,-3.0,10.0,66.0
1426794618.13,-4.0,10.0,66.0
1426794618.161,-4.0,10.0,66.0
1426794618.192,-4.0,10.0,66.0
1426794618.224,-4.0,10.0,67.0
1426794618.255,-3.0,10.0,66.0
1426794618.286,-3.0,11.0,66.0
1426794618.318,-4.0,11.0,66.0
1426794618.349,-3.0,10.0,67.0
1426794618.38,-3.0,10.0,66.0
1426794618.411,-4.0,10.0,66.0
1426794618.443,-4.0,10.0,66.0
1426794618.474,-3.0,11.0,66.0
1426794618.505,-4.0,10.0,66.0
1426794618.536,-4.0,10.0,66.0
1426794618.568,-4.0,10.0,66.0
1426794618.599,-4.0,10.0,66.0
1426794618.63,-3.0,11.0,66.0
1426794618.661,-4.0,10.0,66.0
1426794618.693,-3.0,10.0,67.0
1426794618.724,-3.0,10.0,67.0
1426794618.755,-3.0,10.0,67.0
1426794618.786,-3.0,10.0,66.0
1426794618.818,-3.0,11.0,66.0
1426794618.849,-4.0,11.0,66.0
1426794618.88,-3.0,11.0,66.0
1426794618.911,-4.0,10.0,66.0
1426794618.943,-3.0,11.0,66.0
1426794618.974,-3.0,11.0,66.0
1426794619.005,-4.0,11.0,66.0
1426794619.036,-4.0,11.0,66.0
1426794619.068,-3.0,11.0,66.0
1426794619.099,-4.0,10.0,66.0
1426794619.13,-3.0,11.0,66.0
1426794619.161,-3.0,10.0,66.0
1426794619.193,-4.0,10.0,66.0
1426794619.224,-4.0,10.0,66.0
1426794619.255,-3.0,11.0,66.0
1426794619.286,-4.0,10.0,66.0
1426794619.318,-4.0,10.0,66.0
1426794619.349,-4.0,9.0,67.0
1426794619.38,-4.0,10.0,66.0
1426794619.411,-4.0,10.0,67.0
1426794619.443,-3.0,9.0,66.0
1426794619.474,-4.0,10.0,67.0
1426794619.505,-4.0,9.0,66.0
1426794619.536,-4.0,9.0,67.0
1426794619.568,-4.0,9.0,66.0
1426794619.599,-3.0,10.0,66.0
1426794619.63,-4.0,10.0,66.0
1426794619.661,-3.0,10.0,67.0
1426794619.693,-3.0,10.0,66.0
1426794619.724,-3.0,10.0,66.0
1426794619.755,-3.0,10.0,67.0
1426794619.786,-4.0,11.0,67.0
1426794619.818,-3.0,10.0,67.0
1426794619.849,-4.0,11.0,67.0
1426794619.88,-4.0,9.0,67.0
1426794619.911,-4.0,10.0,66.0
1426794619.943,-3.0,9.0,67.0
1426794619.974,-4.0,9.0,66.0
1426794620.005,-4.0,10.0,66.0
1426794620.036,-4.0,9.0,66.0
1426794620.068,-4.0,10.0,66.0
1426794620.099,-4.0,10.0,66.0
1426794620.13,-4.0,10.0,66.0
1426794620.161,-3.0,10.0,66.0
1426794620.193,-3.0,10.0,66.0
1426794620.224,-4.0,10.0,67.0
1426794620.255,-3.0,10.0,66.0
1426794620.286,-4.0,10.0,66.0
1426794620.318,-3.0,10.0,66.0
1426794620.349,-3.0,10.0,66.0
1426794620.38,-3.0,10.0,66.0
1426794620.411,-3.0,10.0,66.0
1426794620.443,-4.0,10.0,67.0
1426794620.474,-4.0,10.0,66.0
1426794620.505,-4.0,10.0,66.0
1426794620.536,-4.0,10.0,66.0
1426794620.568,-4.0,10.0,66.0
1426794620.599,-4.0,10.0,66.0
1426794620.63,-3.0,10.0,66.0
1426794620.661,-3.0,10.0,66.0
1426794620.693,-4.0,10.0,66.0
1426794620.724,-4.0,10.0,66.0
1426794620.755,-4.0,10.0,66.0
1426794620.786,-3.0,10.0,66.0
1426794620.818,-4.0,10.0,66.0
1426794620.849,-3.0,10.0,66.0
1426794620.88,-3.0,10.0,67.0
1426794620.911,-4.0,10.0,67.0
1426794620.943,-3.0,10.0,66.0
1426794620.974,-4.0,10.0,67.0
1426794621.005,-4.0,10.0,66.0
1426794621.036,-4.0,10.0,66.0
1426794621.068,-3.0,10.0,66.0
1426794621.099,-3.0,10.0,66.0
1426794621.13,-3.0,10.0,66.0
1426794621.161,-4.0,10.0,66.0
1426794621.193,-3.0,10.0,66.0
1426794621.224,-4.0,10.0,66.0
1426794621.255,-3.0,10.0,67.0
1426794621.286,-4.0,10.0,66.0
1426794621.318,-3.0,10.0,66.0
1426794621.349,-3.0,10.0,66.0
1426794621.38,-4.0,10.0,66.0
1426794621.411,-4.0,10.0,66.0
1426794621.443,-3.0,11.0,66.0
1426794621.474,-3.0,10.0,66.0
1426794621.505,-3.0,10.0,66.0
1426794621.536,-3.0,10.0,66.0
1426794621.568,-4.0,10.0,66.0
1426794621.599,-4.0,10.0,66.0
1426794621.63,-3.0,10.0,66.0
1426794621.661,-4.0,9.0,66.0
1426794621.693,-4.0,10.0,66.0
1426794621.724,-4.0,10.0,66.0
1426794621.755,-3.0,10.0,66.0
1426794621.786,-4.0,10.0,66.0
1426794621.818,-3.0,10.0,66.0
1426794621.849,-4.0,10.0,67.0
1426794621.88,-4.0,10.0,66.0
1426794621.911,-3.0,10.0,66.0
1426794621.943,-3.0,10.0,66.0
1426794621.974,-3.0,10.0,66.0
1426794622.005,-3.0,10.0,66.0
1426794622.036,-4.0,10.0,66.0
1426794622.068,-3.0,10.0,66.0
1426794622.099,-4.0,10.0,66.0
1426794622.13,-4.0,10.0,66.0
1426794622.161,-4.0,9.0,67.0
1426794622.193,-3.0,10.0,67.0
1426794622.224,-4.0,9.0,66.0
1426794622.255,-4.0,9.0,66.0
1426794622.286,-3.0,10.0,66.0
1426794622.318,-4.0,9.0,66.0
1426794622.349,-4.0,10.0,67.0
1426794622.38,-4.0,10.0,66.0
1426794622.411,-4.0,10.0,66.0
1426794622.443,-4.0,9.0,67.0
1426794622.474,-4.0,10.0,66.0
1426794622.505,-4.0,10.0,66.0
1426794622.536,-3.0,10.0,66.0
1426794622.568,-3.0,10.0,66.0
1426794622.599,-3.0,9.0,66.0
1426794622.63,-4.0,9.0,66.0
1426794622.661,-4.0,9.0,66.0
1426794622.693,-3.0,9.0,66.0
1426794622.724,-4.0,9.0,66.0
1426794622.755,-4.0,10.0,66.0
1426794622.786,-4.0,10.0,66.0
1426794622.818,-4.0,10.0,67.0
1426794622.849,-3.0,10.0,66.0
1426794622.88,-4.0,9.0,66.0
1426794622.911,-4.0,10.0,66.0
1426794622.943,-4.0,10.0,66.0
1426794622.974,-4.0,10.0,66.0
1426794623.005,-4.0,9.0,67.0
1426794623.036,-4.0,9.0,67.0
1426794623.068,-4.0,10.0,66.0
1426794623.099,-4.0,10.0,66.0
1426794623.13,-4.0,10.0,66.0
1426794623.161,-3.0,10.0,66.0
1426794623.193,-4.0,10.0,66.0
1426794623.224,-4.0,9.0,66.0
1426794623.255,-3.0,10.0,66.0
1426794623.286,-3.0,10.0,66.0
1426794623.318,-4.0,10.0,67.0
1426794623.349,-3.0,10.0,67.0
1426794623.38,-3.0,10.0,66.0
1426794623.411,-3.0,10.0,66.0
1426794623.443,-3.0,10.0,67.0
