1430940314.47,-61.0,-17.0,17.0
1430940314.502,-61.0,-16.0,17.0
1430940314.533,-60.0,-16.0,17.0
1430940314.564,-61.0,-17.0,17.0
1430940314.595,-60.0,-17.0,17.0
1430940314.627,-61.0,-17.0,18.0
1430940314.658,-60.0,-16.0,18.0
1430940314.689,-61.0,-16.0,18.0
1430940314.72,-60.0,-17.0,18.0
1430940314.752,-60.0,-17.0,18.0
1430940314.783,-61.0,-16.0,19.0
1430940314.814,-60.0,-17.0,18.0
1430940314.845,-61.0,-16.0,18.0
1430940314.877,-61.0,-16.0,18.0
1430940314.908,-61.0,-17.0,18.0
1430940314.939,-60.0,-17.0,18.0
1430940314.97,-60.0,-17.0,18.0
1430940315.002,-60.0,-17.0,18.0
1430940315.033,-60.0,-16.0,18.0
1430940315.064,-60.0,-16.0,18.0
1430940315.095,-61.0,-15.0,16.0
1430940315.127,-62.0,-15.0,15.0
1430940315.158,-62.0,-14.0,13.0
1430940315.189,-61.0,-14.0,14.0
1430940315.22,-60.0,-16.0,19.0
1430940315.252,-59.0,-17.0,20.0
1430940315.283,-59.0,-20.0,21.0
1430940315.314,-58.0,-17.0,24.0
1430940315.345,-59.0,-15.0,26.0
1430940315.377,-59.0,-12.0,27.0
1430940315.408,-60.0,-13.0,26.0
1430940315.439,-60.0,-13.0,25.0
1430940315.47,-60.0,-13.0,20.0
1430940315.502,-60.0,-14.0,19.0
1430940315.533,-60.0,-15.0,19.0
1430940315.564,-60.0,-15.0,19.0
1430940315.595,-60.0,-15.0,19.0
1430940315.627,-60.0,-15.0,21.0
1430940315.658,-59.0,-14.0,21.0
1430940315.689,-61.0,-13.0,20.0
1430940315.72,-61.0,-15.0,19.0
1430940315.752,-60.0,-16.0,20.0
1430940315.783,-60.0,-11.0,23.0
1430940315.814,-60.0,-10.0,23.0
1430940315.845,-60.0,-12.0,24.0
1430940315.877,-60.0,-12.0,24.0
1430940315.908,-60.0,-13.0,21.0
1430940315.939,-61.0,-13.0,20.0
1430940315.97,-60.0,-15.0,19.0
1430940316.002,-60.0,-15.0,20.0
1430940316.033,-60.0,-14.0,20.0
1430940316.064,-60.0,-13.0,20.0
1430940316.095,-60.0,-14.0,21.0
1430940316.127,-59.0,-15.0,21.0
1430940316.158,-60.0,-13.0,20.0
1430940316.189,-60.0,-17.0,19.0
1430940316.22,-60.0,-14.0,23.0
1430940316.252,-60.0,-13.0,24.0
1430940316.283,-60.0,-11.0,25.0
1430940316.314,-59.0,-14.0,26.0
1430940316.345,-59.0,-15.0,26.0
1430940316.377,-59.0,-15.0,23.0
1430940316.408,-60.0,-14.0,22.0
1430940316.439,-60.0,-13.0,21.0
1430940316.47,-60.0,-13.0,21.0
1430940316.502,-60.0,-12.0,20.0
1430940316.533,-60.0,-13.0,21.0
1430940316.564,-60.0,-14.0,21.0
1430940316.595,-60.0,-13.0,20.0
1430940316.627,-61.0,-13.0,20.0
