1433977564.014,20.0,11.0,59.0
1433977564.045,19.0,11.0,59.0
1433977564.076,19.0,11.0,59.0
1433977564.108,19.0,11.0,59.0
1433977564.139,19.0,11.0,59.0
1433977564.17,19.0,11.0,59.0
1433977564.201,20.0,11.0,59.0
1433977564.233,20.0,11.0,59.0
1433977564.264,20.0,11.0,59.0
1433977564.295,20.0,11.0,59.0
1433977564.326,19.0,11.0,59.0
1433977564.358,20.0,11.0,60.0
1433977564.389,20.0,11.0,59.0
1433977564.42,19.0,11.0,60.0
1433977564.451,20.0,11.0,59.0
1433977564.483,20.0,11.0,60.0
1433977564.514,20.0,11.0,59.0
1433977564.545,20.0,11.0,59.0
1433977564.576,20.0,11.0,59.0
1433977564.608,19.0,11.0,59.0
1433977564.639,20.0,11.0,59.0
1433977564.67,20.0,11.0,60.0
1433977564.701,20.0,11.0,59.0
1433977564.733,20.0,11.0,59.0
1433977564.764,19.0,11.0,59.0
1433977564.795,20.0,11.0,59.0
1433977564.826,19.0,11.0,59.0
1433977564.858,20.0,11.0,59.0
1433977564.889,20.0,11.0,59.0
1433977564.92,19.0,11.0,59.0
1433977564.951,19.0,11.0,59.0
1433977564.983,19.0,11.0,59.0
1433977565.014,20.0,11.0,59.0
1433977565.045,20.0,11.0,59.0
1433977565.076,20.0,11.0,60.0
1433977565.108,20.0,11.0,59.0
1433977565.139,19.0,11.0,59.0
1433977565.17,20.0,11.0,59.0
1433977565.201,19.0,11.0,60.0
1433977565.233,20.0,11.0,59.0
1433977565.264,19.0,11.0,59.0
1433977565.295,20.0,11.0,59.0
1433977565.326,19.0,11.0,59.0
1433977565.358,20.0,11.0,59.0
1433977565.389,20.0,11.0,59.0
1433977565.42,20.0,11.0,60.0
1433977565.451,19.0,11.0,59.0
1433977565.483,20.0,11.0,59.0
1433977565.514,20.0,11.0,60.0
1433977565.545,19.0,11.0,59.0
1433977565.576,19.0,11.0,59.0
1433977565.608,20.0,11.0,59.0
1433977565.639,19.0,10.0,59.0
1433977565.67,19.0,11.0,59.0
1433977565.701,19.0,11.0,59.0
1433977565.733,20.0,10.0,59.0
1433977565.764,19.0,10.0,59.0
1433977565.795,19.0,10.0,59.0
1433977565.826,19.0,11.0,59.0
1433977565.858,19.0,10.0,59.0
1433977565.889,19.0,11.0,59.0
1433977565.92,20.0,11.0,59.0
1433977565.951,19.0,11.0,59.0
1433977565.983,19.0,11.0,59.0
1433977566.014,20.0,11.0,59.0
1433977566.045,20.0,10.0,59.0
1433977566.076,20.0,11.0,59.0
1433977566.108,20.0,10.0,59.0
1433977566.139,20.0,11.0,59.0
1433977566.17,20.0,11.0,59.0
1433977566.202,20.0,11.0,59.0
1433977566.233,20.0,11.0,59.0
1433977566.264,20.0,11.0,59.0
1433977566.295,19.0,11.0,59.0
1433977566.327,20.0,11.0,59.0
1433977566.358,20.0,11.0,59.0
1433977566.389,20.0,11.0,59.0
1433977566.42,20.0,11.0,59.0
1433977566.452,20.0,11.0,59.0
1433977566.483,20.0,11.0,59.0
1433977566.514,20.0,11.0,59.0
1433977566.545,20.0,11.0,59.0
1433977566.577,20.0,11.0,59.0
1433977566.608,20.0,11.0,59.0
1433977566.639,20.0,11.0,60.0
1433977566.67,20.0,11.0,59.0
1433977566.702,20.0,11.0,59.0
1433977566.733,20.0,11.0,59.0
1433977566.764,19.0,11.0,59.0
1433977566.795,19.0,11.0,59.0
1433977566.827,20.0,11.0,59.0
1433977566.858,20.0,11.0,59.0
1433977566.889,20.0,11.0,59.0
1433977566.92,19.0,11.0,59.0
1433977566.952,20.0,11.0,59.0
1433977566.983,19.0,11.0,59.0
1433977567.014,19.0,11.0,59.0
1433977567.045,19.0,11.0,59.0
1433977567.077,20.0,11.0,59.0
1433977567.108,19.0,11.0,60.0
1433977567.139,19.0,11.0,59.0
1433977567.17,20.0,11.0,59.0
1433977567.202,20.0,11.0,59.0
1433977567.233,19.0,11.0,59.0
1433977567.264,20.0,11.0,60.0
1433977567.295,20.0,11.0,59.0
1433977567.327,19.0,11.0,59.0
1433977567.358,20.0,11.0,59.0
1433977567.389,19.0,11.0,59.0
1433977567.42,20.0,11.0,59.0
1433977567.452,19.0,11.0,59.0
1433977567.483,20.0,11.0,59.0
1433977567.514,20.0,11.0,59.0
1433977567.545,19.0,11.0,60.0
1433977567.577,20.0,11.0,59.0
1433977567.608,20.0,10.0,59.0
1433977567.639,20.0,11.0,59.0
1433977567.67,19.0,11.0,59.0
1433977567.702,19.0,11.0,60.0
1433977567.733,19.0,11.0,59.0
1433977567.764,20.0,11.0,59.0
1433977567.795,20.0,10.0,59.0
1433977567.827,19.0,11.0,59.0
1433977567.858,19.0,11.0,59.0
1433977567.889,20.0,10.0,59.0
