1434673354.54 	Pcd: Noooo, se van air para allá pa su cabeza y pa va estra hirviendo de piojos, así, así, así	2
1434673366.54 	Pcd: Muchos piojos va tener para mañana	2
1434673371.54 	Pcd: Y le van a decir en  la escuela piojoso	2
1434673373.54 	Ujjjjjjjjj!!! (Se admira)	2
1434673376.54 	Participante:Mis amigos	2
1434673377.54 	Pcd: Sí	2
1434673380.54 	Pcd: ¿Tiene amigos?	2
1434673381.54 	Participante:Sí	2
1434673383.54 	Pcd:¿Y paque le sirve?	2
1434673386.54 	Participante: Para que me digan piojoso yo creo (risa)	2
1434673391.54 	Participante:  Si no quien me va decir	2
1434673392.54 	Pcd: Ya,ya 	1
1434673393.54 	Participante: Ahora, ahora 	1
1434673394.54 	Pcd: Ya me cansé	1
1434673395.54 	Ahora vamos hacer, hay muchas letras todavía	1
1434673400.54 	Pcd: Ya me cansé y ya no quiero jugar	1
1434673402.54 	Pcd: Búsqueme Antonio porque me están picando los piojos  y dígale que traiga la medecina	1
1434673414.54 	Participante:¿Dónde está Antonio?	1
1434673417.54 	Participante: No se	1
1434673417.54 	Pcd: O Lupita	1
1434673420.54 	Pcd:  Es más eso ya nom quiero jugar,ya hice muchas letras y uste no ha hecho ninguna	1
1434673426.54 	Participante: Yo sí hice, ¿seguía  usted?	1
1434673432.54 	Participante: Le hice más	1
1434673432.54 	Pcd: Mmmm noo 	1
1434673437.54 	Pcd: Cómase esa 	2
1434673438.54 	Participante: Ésta!!! (Recibe una galleta de la  pcd),	2
1434673438.54 	Participante: ¿Ésta?	2
1434673439.54 	Pcd: Sí	2
1434673440.54 	Participante:¿Me la como?	2
1434673441.54 	 Pcd: Sí, cómaselo	2
1434673443.54 	Participante:  Pero fórmeme una palabra, ¿nooo?	1
1434673445.54 	Pcd: Noooo, hasta que no acabe	1
1434673450.54 	Participante: Hasta queno  acabe ¿qué?	1
1434673452.54 	La galleta!!!!!	1
1434673452.54 	Participante: ¿Yo?	1
1434673453.54 	Pcd: Ummmjuuu	1
1434673455.54 	Pcd: Si no se come la galleta yo no hago nada	1
1434673457.54 	Participante: Bueno (Se come la galleta)	1
1434673460.54 	Pcd:Porque tiene, trae cara de  que no comió, no comió verdad	2
1434673464.54 	Participante: Síiii	2
1434673464.54 	Pcd: Ahorita le digo a lupita que nos traiga comida	2
1434673467.54 	Participante: (Risa), pero primero intente más palabras nooo	2
1434673470.54 	Pcd: Noooo	2
1434673472.54 	Participante: ¿Por qué noooo?	2
1434673475.54 	Pcd: Sss porque  estoy comiendo galletas 	2
1434673477.54 	Participante: Aaaaa	2
1434673479.54 	Pero con la otra mano  pues	2
1434673481.54 	Pcd: ¿Eeeee?	2
1434673482.54 	Participante:Con la otra mano	2
1434673482.54 	Pcd: Nooo porque nomás con una mano puedo	2
1434673485.54 	Participante: Aaa, ¿qué tiene la otra mano?	2
1434673488.54 	Pcd: Nada, pero no quiero	-
1434673489.54 	Participante: (Risa), Bueno (incomprensible)	2
1434673502.54 	Pcd: Onde está, ¿dónde está Antonio?	2
1434673510.54 	Participante: A lo mejor por ahí (incomprensible)	2
1434673511.54 	Pcd: ¿Y lupita pa dónde se fue?	2
1434673525.54 	Pcd:  Ya nomás voy hacer ésta palabra	2
1434673529.54 	Participante:Pero como!!! (incomprensible)	2
1434673530.54 	Pcd: Ya nomás porque ya me quiero ir	3
1434673533.54 	Participante: Pero....	3
1434673533.54 	Pcd: Ya me quiero ir	3
1434673535.54 	Pcd: ¿Uste no sabe de me quiero ir?	3
1434673537.54 	Participante: (Mueve la cabeza en señal de no saber)	2
1434673539.54 	No ves que hoy es martes, tengo que ir al cine , tengo que ir a bailar, 	2
1434673544.54 	Participante:Aaaa	2
1434673545.54 	Pcd: Yaa, me va compañar 	2
1434673547.54 	Pcd: ¿Cómo se llama?	2
1434673549.54 	Pcd: Yo no lo conozco, pero ¿cómo se llama?	2
1434673555.54 	Participante:Aaa por ahí  lo dice	2
1434673556.54 	Pcd: Noo aquí no dice	2
1434673557.54 	Participante: Agarre  uniendo palabras y recuerde como se llame 	1
1434673559.54 	Pcd: Nooo no dice aquí	1
1434673561.54 	Participante: ¿Segura?	1
1434673561.54 	Noo	1
1434673564.54 	Participante:A lo mejor y sí (incomprensible)	1
1434673584.54 	Pcd:Mamá, ¿dónde estas?	3
1434673587.54 	Pcd:¿En dónde está mi mamá?	3
