1425924793.231,0.78128576
1425924794.043,0.8125372
1425924798.7,0.8281629
1425924799.512,0.8125372
1425924800.246,0.7344086
1425924801.028,0.78128576
1425924801.856,0.8281629
1425924802.731,0.87504005
1425924803.575,0.8437886
1425924804.434,0.85941434
1425924805.247,0.8125372
1425924806.091,0.8437886
1425924814.278,0.87504005
1425924815.153,0.87504005
1425924815.997,0.8437886
1425924816.81,0.8125372
1425924817.654,0.8437886
1425924818.466,0.8125372
1425924819.279,0.8125372
1425924820.029,0.75003433
1425924820.872,0.8437886
1425924821.747,0.87504005
1425924822.623,0.87504005
1425924823.466,0.8437886
1425924824.263,0.7969115
1425924825.123,0.85941434
1425924825.951,0.8281629
1425924826.716,0.76566005
1425924827.466,0.75003433
1425924828.295,0.8281629
1425924829.123,0.8281629
1425924829.951,0.8281629
1425924830.764,0.8125372
1425924831.576,0.8125372
1425924832.42,0.8437886
1425924833.279,0.85941434
1425924834.139,0.85941434
1425924834.92,0.78128576
1425924835.654,0.7344086
1425924836.451,0.7969115
1425924837.264,0.8125372
1425924838.092,0.8281629
1425924838.889,0.7969115
1425924839.701,0.8125372
1425924840.545,0.8437886
1425924841.358,0.8125372
1425924842.108,0.75003433
1425924842.889,0.78128576
1425924843.717,0.8281629
1425924844.577,0.85941434
1425924845.42,0.8437886
1425924846.186,0.76566005
1425924846.936,0.75003433
1425924847.733,0.7969115
1425924848.561,0.8281629
1425924849.342,0.78128576
1425924850.124,0.78128576
1425924850.983,0.85941434
1425924851.827,0.8437886
1425924852.655,0.8281629
1425924853.405,0.75003433
1425924854.186,0.78128576
1425924854.999,0.8125372
1425924855.843,0.8437886
1425924856.64,0.7969115
1425924857.452,0.8125372
1425924858.28,0.8281629
1425924859.124,0.8437886
1425924859.921,0.7969115
1425924860.656,0.7344086
1425924861.468,0.8125372
1425924862.296,0.8281629
1425924863.124,0.8281629
1425924863.921,0.7969115
1425924864.687,0.76566005
1425924865.499,0.8125372
1425924866.328,0.8281629
1425924867.14,0.8125372
1425924867.921,0.78128576
1425924868.734,0.8125372
1425924869.578,0.8437886
1425924870.39,0.8125372
1425924871.156,0.76566005
1425924871.937,0.78128576
1425924872.719,0.78128576
1425924873.547,0.8281629
1425924874.359,0.8125372
1425924875.156,0.7969115
1425924876.016,0.85941434
1425924876.875,0.85941434
1425924877.719,0.8437886
1425924878.531,0.8125372
1425924879.266,0.7344086
1425924880.063,0.7969115
1425924880.875,0.8125372
1425924881.719,0.8437886
1425924882.5,0.78128576
1425924883.297,0.7969115
1425924884.172,0.87504005
1425924885.047,0.87504005
1425924885.86,0.8125372
1425924886.625,0.76566005
1425924887.485,0.85941434
1425924888.36,0.87504005
1425924889.251,0.8906658
1425924890.079,0.8281629
1425924890.876,0.7969115
1425924891.704,0.8281629
1425924892.548,0.8437886
1425924893.36,0.8125372
1425924894.11,0.75003433
1425924894.891,0.78128576
1425924895.751,0.85941434
1425924896.626,0.87504005
1425924897.47,0.8437886
1425924898.235,0.76566005
1425924899.017,0.78128576
1425924899.814,0.7969115
1425924900.579,0.76566005
1425924901.392,0.8125372
1425924902.079,0.6875315
1425924902.829,0.75003433
1425924903.626,0.7969115
1425924904.361,0.7344086
1425924905.111,0.75003433
1425924905.892,0.78128576
1425924906.689,0.7969115
1425924907.423,0.7344086
1425924908.126,0.7031572
1425924908.83,0.7031572
1425924909.626,0.7969115
1425924910.455,0.8281629
1425924911.267,0.8125372
1425924912.048,0.78128576
1425924912.799,0.75003433
1425924913.658,0.85941434
1425924914.502,0.8437886
1425924915.361,0.85941434
1425924916.158,0.7969115
1425924916.955,0.7969115
1425924917.767,0.8125372
1425924918.611,0.8437886
1425924919.424,0.8125372
1425924920.174,0.75003433
1425924920.971,0.7969115
1425924921.799,0.8281629
1425924922.643,0.8437886
1425924923.44,0.7969115
1425924924.205,0.76566005
1425924925.018,0.8125372
1425924925.862,0.8437886
1425924926.674,0.8125372
1425924927.44,0.76566005
1425924928.252,0.8125372
1425924929.112,0.85941434
1425924929.956,0.8437886
1425924930.752,0.7969115
1425924931.502,0.75003433
1425924932.299,0.7969115
1425924933.096,0.7969115
1425924933.893,0.7969115
1425924934.659,0.76566005
1425924935.471,0.8125372
1425924936.346,0.87504005
1425924937.159,0.8125372
1425924937.956,0.7969115
