16:13	-1
16:14	1
16:15	-1
16:16	1
16:17	0
16:18	0
16:19	1
16:20	1
16:21	0
16:22	1
16:23	1
16:24	1
16:25	-1
16:26	1
16:27	1
16:28	-1
16:29	1
16:30	1
16:31	1
16:32	1
16:33	1
16:34	-1
