0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.622609812671,0.28241258247,0.622609812671,2.0
0,0.610872064865,0.610872064865,0.610872064865,0
0,0,0,0,0
0,0.0135273282624,0.0135273282624,0.0135273282624,7.0
0,0.100966910323,0.0594817679089,0.100966910323,0
0,0.167560888539,0.0883403664694,0.167560888539,1.0
0,0.238735494124,0.1314719293,0.238735494124,1.33333333333
0,0.270131169292,0.147269494918,0.270131169292,1.0
0,0.86843943455,0.493974711135,0.86843943455,4.0
0,0.648498516419,0.332800551696,0.648498516419,1.0
0,0.780098354502,0.32522894038,0.780098354502,2.0
0,0,0,0,0
0,0.0122834635402,0.0122834635402,0.0122834635402,0
0,0.202596062021,0.110730516508,0.202596062021,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.0237053049099,0.016170436185,0.0237053049099,0
0,0.0694846625693,0.034496060192,0.0694846625693,0
0,0.124790090585,0.0554758499546,0.124790090585,2.5
0,0.0405638638343,0.0228107064462,0.0405638638343,0
0,0.166003351367,0.0860797210174,0.166003351367,0
0,0.310900613238,0.109746374465,0.310900613238,0
0,0.167817960135,0.0837673901636,0.167817960135,0
0,0.0828423769803,0.0394986745169,0.0828423769803,0
0,0.121764740923,0.0813190873398,0.121764740923,2.0
0,0.266336532908,0.100905997742,0.266336532908,2.0
0,0.195291509573,0.0842277308545,0.195291509573,1.5
0,0.253208076632,0.151242990032,0.253208076632,3.4
0,0.683394415734,0.277445920832,0.683394415734,2.0
0,0.605596980402,0.268353223106,0.605596980402,2.5
