2	0.5833382789	0.2833841623	0.2999541165	1	0.3256057305	0	0	1	0.6428571429	0	0.6471525138	0.2058974407	1	0.9285714286
2	1.8857115643	1.1588760225	0.7268355419	9	1.1074594605	20	0	1	0.6964769648	0	0.5502128166	0.2610409003	1	0.6097560976
3	0	0	0	0	0	0	0	1	0.2857142857	0	0.3421908494	0.3344360773	0	0
2	0.7196552547	0.5996591527	0.1199961021	1	0.305752723	7	0	1	0.5333333333	0	0.4698336896	0.2926657063	1	0.25
1	0.8002808483	0.4230558974	0.3772249509	1	0.2413703654	7	0	1	0.4338624339	0	0.5122284836	0.2932835332	1	0.3703703704
3	0.7567032921	0.6561974989	0.1005057932	2	0.3179832105	0	0	1	0.4722222222	0	0.4519776312	0.2819918663	0	0
2	1.1900868912	1.0749723942	0.115114497	6	0.461736858	13	0	1	0.2857142857	0	0.5325515089	0.239502248	1	0.6428571429
3	1.3960928196	0.87175669	0.5243361296	4	0.5739919907	17	0	1	0.2847222222	0	0.4507591828	0.2649796675	0	0
1	3.566204328	1.4956206949	2.0705836331	6	1.377279767	51	0	1	0.3413242009	0	0.5669810828	0.2476610126	1	0.6232876712
2	2.5633772726	0.9424291762	1.6209480964	9	1.8767943354	45	0	1	0.4195906433	0	0.379914073	0.2140276465	1	0.350877193
3	0.7237699259	0.1581612412	0.5656086847	1	0.5258828379	0	0	1	0.5065789474	0	0.5201729927	0.2743017758	0	0
1	2.0866337752	1.5711095306	0.5155242447	4	0.8298699516	31	0	1	0.4224924012	0	0.470329146	0.2199918196	0	0
3	0	0	0	0	0	0	0	1	0.6363636364	0	0.5969693418	0.2775993801	1	0.0909090909
1	0	0	0	0	0	0	0	1	0.5	0	0.5300006259	0.370945569	0	0
2	1.9406026644	1.0823268605	0.8582758038	5	0.9033189505	22	0	1	0.3541666667	0	0.5504087469	0.2281466814	0	0
0	0	0	0	0	0	0	0	1	0.3673469388	0	0.6180258577	0.2230631717	1	0.4693877551
1	3.4569520569	1.9321866276	1.5247654294	4	1.1401696658	46	0	1	0.2457627119	0	0.6235518497	0.2046965302	1	0.0338983051
1	0	0	0	0	0	0	0	1	0.3882352941	0	0.5664955307	0.3144532462	0	0
2	2.8832886235	1.1894565927	1.6938320308	4	1.7812724837	23	0	1	0.4455782313	0	0.5482163105	0.2204758515	0	0
1	0	0	0	0	0	0	0	1	0.6111111111	0	0.6000558648	0.3309530149	0	0
0	0.6111938445	0.3229172706	0.288276574	0	0	0	0	1	0.5555555556	0	0.5613486491	0.3191123548	0	0
3	0	0	0	0	0	0	0	1	0.75	0	0.5071888671	0.2692575762	0	0
2	0.7590607401	0.4616329509	0.2974277892	0	0	4	0	1	0.5368421053	0	0.5350736024	0.2911640444	0	0
1	1.1051950128	0.6683318265	0.4368631864	2	0.3882094489	4	0	1	0.4761904762	0	0.3918146057	0.2418865934	0	0
3	0	0	0	0	0	0	0	1	0.6111111111	0	0.4829414554	0.345635686	1	0.4444444444
2	0	0	0	0	0	0	0	1	0.3157894737	0	0.5999890202	0.2328544402	0	0
3	0	0	0	0	0	0	0	1	0.3571428571	0	0.5687829461	0.3071290098	0	0
1	0.7123699267	0.317757479	0.3946124477	1	0.4501125509	0	0	1	0.3571428571	0	0.5125913112	0.3554898381	1	0.9285714286
3	1.8332775859	1.0260906261	0.8071869599	4	0.8381664775	20	0	1	0.4264705882	0	0.6427548769	0.2260493237	1	0.4411764706
2	0.7808616228	0.2963901392	0.4844714836	2	0.6191897001	0	0	1	0.7533333333	0	0.5746189935	0.2931296442	0	0
1	1.5616575517	1.0374086787	0.5242488731	0	0	13	0	1	0.4674329502	0	0.523309983	0.2531203263	0	0
2	0.8390904134	0.3450260099	0.4940644034	2	0.6361191009	11	0	1	0.5416666667	0	0.6049904036	0.2471081569	1	0.5416666667
0	0	0	0	0	0	0	0	1	0.25	0	0.3749986913	0.3497365757	1	0.375
1	0.9721477318	0.5314583967	0.4406893351	3	0.465465848	34	0	1	0.4515151515	0	0.5829924046	0.2587893861	0	0
1	0.3924957697	0.3755836476	0.0169121221	0	0	0	0	1	0.1538461538	0	0.5068359517	0.3447487921	0	0
2	1.4550841516	0.8373036757	0.6177804759	0	0	9	0	1	0.5238095238	0	0.5581975267	0.2545673657	0	0
0	3.5439423135	1.7290210547	1.8149212588	19	2.095539664	97	0	1	0.3688955672	0	0.5964242001	0.2248475279	1	0.132231405
0	1.8571094031	0.8889575686	0.9681518346	5	0.6352148222	60	0	1	0.4825174825	0	0.4975894033	0.2898765909	0	0
1	0	0	0	0	0	0	0	1	0.380952381	0	0.5494879778	0.2819714768	0	0
0	0.2855354061	0.1450531509	0.1404822552	2	0.1893231215	0	0	1	0.4317073171	0	0.5475433938	0.2120258241	0	0
1	0	0	0	0	0	0	0	1	0.4848484848	0	0.5312496772	0.3113616668	1	0.3636363636
2	0.8590008203	0.8501587055	0.0088421149	10	0.4136083524	0	0	1	0.435483871	0	0.6079319959	0.2141571485	0	0
0	0	0	0	0	0	0	0	1	0.537037037	0	0.6216182418	0.3222746682	0	0
1	0	0	0	0	0	0	0	1	0.2857142857	0	0.5652169165	0.3711147587	0	0
0	0.6678463436	0.0617198736	0.60612647	1	0.6301910045	0	0	1	0.4194528875	0	0.5510465318	0.1859287071	1	0.4680851064
2	0	0	0	0	0	0	0	1	0.625	0	0.5020996562	0.3060795142	0	0
1	0	0	0	0	0	0	0	1	0.5384615385	0	0.4725275505	0.3388921771	1	0.8461538462
3	0	0	0	0	0	0	0	1	0.6172839506	0	0.5253192805	0.2792002187	1	0.4074074074
1	0	0	0	0	0	0	0	1	0.5984848485	0	0.5588631666	0.2428050957	1	0.5876623377
2	0	0	0	0	0	0	0	1	0.5234375	0	0.5503672185	0.2678086999	1	0.328125
1	0.8593889668	0.2731554658	0.5862335011	3	0.7141221712	17	0	1	0.5	0	0.5773484594	0.2298888824	1	0.5
3	0.9849347789	0.9205687778	0.0643660011	2	0.0712810383	17	0	1	0.353515625	0	0.5727907402	0.2784768389	1	0.265625
2	0.1717217532	0.0187910169	0.1529307363	1	0.1451753431	0	0	1	0.6772486772	0	0.4671218752	0.2794862678	1	0.4074074074
1	1.7534853985	1.1728695021	0.5806158964	10	0.4339305875	84	0	1	0.4658175688	0	0.5991358125	0.18785242	1	0.4927208023
3	0	0	0	0	0	0	0	1	0.5757575758	0	0.6411474098	0.3735583345	1	0.6363636364
2	0.2970897847	0.0356243638	0.261465421	1	0.2348201962	0	0	1	0.4861111111	0	0.6323864354	0.2328147367	1	0.3333333333
1	0.9885230931	0.9494697438	0.0390533493	10	0.0359836093	16	0	1	0.5074380165	0	0.5965777878	0.2508395016	1	0.1818181818
3	0	0	0	0	0	0	0	1	0.6895273401	0	0.685512296	0.2010311689	1	0.504302926
2	0.7838525	0.0925725437	0.6912799563	3	0.7038546425	66	0	1	0.353125	0	0.578674345	0.2342073765	1	0.8
1	3.0967610604	1.1441185489	1.9526425115	5	1.2906865186	52	0	1	0.4772727273	0	0.5111196947	0.2213088805	1	0.6178571429
2	2.6672591313	1.6141805654	1.0530785659	5	1.0119090021	41	0	1	0.63125	0	0.6101737403	0.2502475679	1	0.3125
2	0.9209839627	0.6755344995	0.2454494632	4	0.5707900357	0	0	1	0.3076923077	0	0.6361254413	0.2066797522	1	0.5897435897
1	0	0	0	0	0	0	0	1	0.3823529412	0	0.6094646669	0.2663664469	1	0.5294117647
0	0.859550604	0.8507852838	0.0087653202	0	0	0	0	1	0.6266666667	0	0.4908716062	0.3314920127	1	0.5333333333
2	2.2698606973	1.2089454364	1.0609152609	4	1.0559547893	22	0	1	0.5574712644	0	0.5522277273	0.2432381119	1	0.8275862069
3	0	0	0	0	0	0	0	1	0.36	0	0.6944882174	0.2384619632	0	0
2	1.1196331035	0.700778303	0.4188548005	6	0.7224790593	33	0	1	0.6297376093	0	0.6391010727	0.210053354	1	0.3265306122
3	0	0	0	0	0	0	0	1	0.4	0	0.4173911015	0.3292312695	0	0
1	0.7518640696	0.7432803879	0.0085836816	0	0	0	0	1	0.5020408163	0	0.5364536086	0.2433782132	0	0
3	1.0244280477	0.6810786057	0.343349442	0	0	16	0	1	0.4367346939	0	0.5768324672	0.2548637388	0	0
1	2.2679423934	0.992010058	1.2759323355	1	0.5742425296	19	0	1	0.3894736842	0	0.570086997	0.2830930912	1	0.4210526316
3	0	0	0	0	0	0	0	1	0.3125	0	0.5119038834	0.2942665348	0	0
1	0	0	0	0	0	0	0	1	0.45	0	0.3476358284	0.3639042484	1	0.2
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	1	0.1818181818	0	0.4564568102	0.2568090466	0	0
2	0.2172254296	0.1020666144	0.1151588151	2	0.1138779642	0	0	1	0.4823529412	0	0.5270581532	0.2214328492	0	0
1	0.4267370746	0.1862642209	0.2404728537	1	0.2918923461	0	0	1	0.303030303	0	0.593302261	0.314263458	0	0
3	0	0	0	0	0	0	0	1	0.3333333333	0	0.441570688	0.4165268727	0	0
1	1.8901163736	0.9471718413	0.9429445323	7	1.1389330524	22	0	1	0.58125	0	0.4538295256	0.2938895833	0	0
2	0.8513814076	0.8189488446	0.032432563	0	0	0	0	1	0.5238095238	0	0.593749709	0.282980916	1	0.2142857143
3	0	0	0	0	0	0	0	1	0.6111111111	0	0.3405791656	0.3343554442	1	0.8333333333
2	0	0	0	0	0	0	0	1	0.5	0	0.6143265353	0.2596474374	0	0
1	0.7872675469	0.3960043881	0.3912631589	4	0.5296666967	6	0	1	0.4047619048	0	0.5668386469	0.3266528095	1	0.1428571429
3	0	0	0	0	0	0	0	1	0.5925925926	0	0.5111975123	0.2918189529	0	0
1	2.2630009955	0.5337146825	1.729286313	2	1.1862878716	18	0	1	0.5641509434	0	0.5201038568	0.2121202306	1	0.320754717
2	0.8078111977	0.2543935134	0.5534176843	2	0.5936933326	0	0	1	0.3484848485	0	0.5660681542	0.2602039724	1	0.5
1	0.9740543372	0.6507714997	0.3232828375	4	0.4621045841	10	0	1	0.2962962963	0	0.4293327	0.2422181839	0	0
2	0	0	0	0	0	0	0	1	0.3461538462	0	0.5526431033	0.3144424275	0	0
3	0.8017257265	0.6941554399	0.1075702866	3	0.3138275323	0	0	1	0.1818181818	0	0.6145566119	0.3571433557	0	0
2	0	0	0	0	0	0	0	1	0.5	0	0.5814275104	0.3586195009	1	0.2
3	0	0	0	0	0	0	0	1	0.6875	0	0.5520823761	0.3754335336	0	0
1	0.6969430994	0.0724682424	0.624474857	1	0.6150247607	0	0	1	0.575	0	0.5813582476	0.2561389177	0	0
3	0	0	0	0	0	0	0	1	0.4	0	0.6239998951	0.3275113049	0	0
2	0	0	0	0	0	0	0	1	0.7142857143	0	0.4175838284	0.4230421958	0	0
1	1.0951765077	0.898749484	0.1964270237	3	0.4803442384	9	0	1	0.22	0	0.61870226	0.2441622407	1	0.575
2	0	0	0	0	0	0	0	1	0.5151515152	0	0.526858398	0.3377529242	0	0
3	0	0	0	0	0	0	0	1	0.4	0	0.4048543406	0.3517831646	1	0.8
1	0	0	0	0	0	0	0	1	0.4666666667	0	0.5083334782	0.4381147531	0	0
3	0	0	0	0	0	0	0	1	0.4166666667	0	0.5817243397	0.3297950504	0	0
1	0	0	0	0	0	0	0	1	0.5	0	0.5267065986	0.357065938	0	0
2	0	0	0	0	0	0	0	1	0.5	0	0.6896553632	0.3521764048	0	0
1	1.1807147376	0.1896542058	0.9910605317	2	0.995115543	11	0	1	0.6266666667	0	0.4919119728	0.260613785	1	0.44
3	0.6992925818	0.5877876387	0.1115049431	0	0	0	0	1	0.4821428571	0	0.4223244262	0.2965802501	1	0.8571428571
1	0.6659750732	0.2004530068	0.4655220664	1	0.5419105435	0	0	1	0.5438596491	0	0.628503631	0.2883157496	0	0
3	0.6668304918	0.1864493067	0.4803811851	1	0.4515893476	0	0	1	0.4722222222	0	0.4907406794	0.3320018186	0	0
1	0.4211015295	0.3405839438	0.0805175857	2	0.1423994951	0	0	1	0.5130434783	0	0.5790704492	0.3128613538	0	0
2	0	0	0	0	0	0	0	1	0.6296296296	0	0.425821646	0.351360255	0	0
3	0	0	0	0	0	0	0	1	0.5416666667	0	0.4348047543	0.3420273184	0	0
1	1.3699112273	0.9840876811	0.3858235462	3	0.6103161483	15	0	1	0.5148247978	0	0.5548412166	0.2550372113	1	0.3962264151
3	0	0	0	0	0	0	0	1	0.5833333333	0	0.486714091	0.3275777637	0	0
2	1.9804990633	0.9430434566	1.0374556066	7	1.346622012	14	0	1	0.4146341463	0	0.6821152428	0.2385927187	1	0.487804878
1	0.6349907449	0.4015143178	0.2334764271	3	0.1818605198	19	0	1	0.3581081081	0	0.5035223598	0.2299277751	1	0.972972973
3	0	0	0	0	0	0	0	1	0.5416666667	0	0.721991175	0.3102739358	0	0
2	0	0	0	0	0	0	0	1	0.5138888889	0	0.4815348314	0.2847592341	0	0
1	1.0633143313	0.6101394452	0.4531748861	2	0.4350608586	6	0	1	0.4875	0	0.5530900963	0.2787843602	1	0.34375
2	0.0367379378	0.0255825638	0.0111553741	0	0	0	0	1	0.4533333333	0	0.6829128898	0.2621039767	1	0.2
1	0.699819068	0.4303798824	0.2694391855	5	0.3370050702	14	0	1	0.6057142857	0	0.5799177143	0.2958123213	0	0
3	0.5951996521	0.0614074672	0.5337921849	1	0.527648644	0	0	1	0.6888888889	0	0.5000003725	0.3059023376	0	0
2	0	0	0	0	0	0	0	1	0.4385964912	0	0.5293632357	0.2492966103	0	0
0	0	0	0	0	0	0	0	1	0.5	0	0.4794044181	0.312203426	0	0
1	0	0	0	0	0	0	0	1	0.5	0	0.5	0.5	0	0
3	0	0	0	0	0	0	0	1	0.4285714286	0	0.3831878512	0.3174376056	0	0
1	0.0633107921	0.0414290637	0.0218817284	0	0	0	0	1	0.6030769231	0	0.5233380653	0.2868501198	1	0.4
2	1.3841360199	0.9112079285	0.4729280914	2	0.4778888857	11	0	1	0.5227272727	0	0.4015150512	0.2467134064	1	0.7272727273
3	0	0	0	0	0	0	0	1	0.5714285714	0	0.5629655228	0.3359229079	0	0
1	1.033129102	0.0784803135	0.9546487884	2	0.8659937044	8	0	1	0.6086956522	0	0.5819281756	0.2523073097	1	0.6086956522
2	1.6052932877	0.441625648	1.1636676397	5	1.3513561519	10	0	1	0.4317460317	0	0.4918964784	0.2934409618	1	0.7234042553
3	0	0	0	0	0	0	0	1	0.4317460317	0	0.5714281389	0.3535367391	1	0.6666666667
0	0.8191521608	0.2738438291	0.5453083317	2	0.5890012443	0	0	1	0.4317460317	0	0.5794868503	0.2583769458	0	0
1	0	0	0	0	0	0	0	1	0.4317460317	0	0.3872583029	0.384071335	0	0
3	0.7809985412	0.5829570967	0.1980414445	2	0.3420243122	0	0	1	0.4317460317	0	0.5818859856	0.3091565368	0	0
2	0	0	0	0	0	0	0	1	0.4317460317	0	0.6401621447	0.30509738	0	0
1	0	0	0	0	0	0	0	1	0.4317460317	0	0.4781001136	0.3415581708	0	0
3	0.5575641571	0.2591496476	0.2984145095	1	0.3612867641	0	0	1	0.4317460317	0	0.4765625728	0.3096549109	0	0
2	0.4263804214	0.4169447954	0.009435626	0	0	0	0	1	0.4317460317	0	0.4425116757	0.2775298234	0	0
1	0	0	0	0	0	0	0	1	0.4317460317	0	0.5965189169	0.2768579749	1	0.4230769231
2	0	0	0	0	0	0	0	1	0.4317460317	0	0.4490353997	0.3260708949	1	0.4545454545
1	0.8924572791	0.870415271	0.022042008	6	0.4530952607	0	0	1	0.4317460317	0	0.4404576901	0.2930027279	0	0
3	0.8549020032	0.8287642895	0.0261377137	0	0	0	0	1	0.4317460317	0	0.5204890277	0.3009673571	0	0
2	0.3373294535	0.0564676499	0.2808618035	1	0.2336385943	0	0	1	0.4317460317	0	0.5411109694	0.3111606662	0	0
3	0	0	0	0	0	0	0	1	0.4317460317	0	0.4934207534	0.3953393333	0	0
1	0.9135400977	0.3213784819	0.5921616158	2	0.7269121232	0	0	1	0.4317460317	0	0.5311525994	0.2858860911	0	0
3	0.7573650747	0.6510174408	0.1063476339	0	0	0	0	1	0.4317460317	0	0.3244678805	0.2741470178	0	0
1	0	0	0	0	0	0	0	1	0.4317460317	0	0.3679657667	0.3871982974	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.874893838	0.7413228055	0.1335710325	3	0.4313548175	0	0	1	0.5256410256	0	0.3636827059	0.2816909363	1	0.3076923077
0	2.6873569187	0.5675897415	2.1197671772	1	0.8486243172	21	0	1	0.5953360768	0	0.3050076765	0.1935607571	1	0.5185185185
1	2.2443781005	1.2787524642	0.9656256363	12	1.1186973474	70	0	1	0.4530120482	0	0.4541623526	0.228951216	1	0.6963855422
0	0.7763148805	0.3684803273	0.4078345532	1	0.2569561974	16	0	1	0.385451505	0	0.3684578072	0.2309854032	1	0.9423076923
1	1.6510244912	0.8168587351	0.834165756	3	0.6169296592	48	0	1	0.5492063492	0	0.4146231257	0.2276739177	1	0.5079365079
0	0	0	0	0	0	0	0	1	0.625	0	0.4805200659	0.3141457216	0	0
1	2.3117959656	1.0628726268	1.2489233389	6	1.2711761839	22	0	1	0.5755102041	0	0.4266907876	0.1993481468	1	0.6530612245
2	0.7470709399	0.4281240087	0.3189469312	0	0	0	0	1	0.5142857143	0	0.5046914759	0.2841617795	0	0
1	1.8379557023	0.9725029508	0.8654527515	6	1.289755047	27	0	1	0.378342246	0	0.7741812772	0.1646984996	1	0.2727272727
0	1.9928079801	1.007676057	0.9851319231	9	1.0648331636	41	0	1	0.5256696429	0	0.4409289496	0.2139253758	1	0.6875
2	3.6430169673	1.6593975765	1.9836193908	4	1.7409280373	30	0	1	0.3680124224	0	0.1313524729	0.1398246324	1	0.6956521739
0	1.4289580073	0.9237107367	0.5052472706	5	0.7963842101	10	0	1	0.5307017544	0	0.4144231049	0.2301258998	1	0.6842105263
1	1.1399093484	1.0408217681	0.0990875803	4	0.1354970801	17	0	1	0.3602150538	0	0.5124631306	0.2702623752	1	0.0967741935
0	0.1883027642	0.1000915129	0.0882112513	1	0.1299142327	0	0	1	0.4285714286	0	0.4886971464	0.2295414465	1	0.2
1	0.6239568356	0.4271611071	0.1967957285	5	0.3143603933	12	0	1	0.4487179487	0	0.1608066848	0.1774205965	0	0
0	0	0	0	0	0	0	0	1	0.3428571429	0	0.5298287772	0.3491803792	0	0
1	2.4475537396	0.9943532599	1.4532004797	2	1.1455265181	15	0	1	0.5615942029	0	0.494773616	0.2493122873	1	0.3768115942
0	2.3522073468	1.7584365331	0.5937708138	11	0.9006284397	55	0	1	0.3399758454	0	0.6846393443	0.1843676833	1	0.3369565217
2	0.9550237802	0.9326643475	0.0223594328	7	0.4652102266	0	0	1	0.4166666667	0	0.3241064092	0.3484786992	0	0
3	0	0	0	0	0	0	0	1	0.6666666667	0	0.4733333174	0.3690826131	0	0
2	0.6043821636	0.4645297402	0.1398524234	3	0.2625132782	0	0	1	0.6818181818	0	0.4354742768	0.3187166639	1	0.6363636364
1	0.4838116392	0.1450970316	0.3387146076	1	0.3850777357	0	0	1	0.4066666667	0	0.480340709	0.2722719931	1	0.36
0	0	0	0	0	0	0	0	1	0.45	0	0.5416667587	0.3563812094	0	0
1	1.4211222062	0.9351974167	0.4859247895	7	0.8631294951	20	0	1	0.493877551	0	0.4860504078	0.2844043317	1	0.1714285714
0	1.3408918316	0.4819599799	0.8589318516	3	0.5500594524	46	0	1	0.3919191919	0	0.5558040664	0.1930997908	1	0.2121212121
1	0.926755793	0.2815222751	0.6452335179	3	0.7290175773	0	0	1	0.6106666667	0	0.6252979566	0.2844190186	1	0.344
0	0	0	0	0	0	0	0	1	0.5	0	0.7199547113	0.3762395922	0	0
0	0	0	0	0	0	0	0	1	0.6666666667	0	0.5476163107	0.3610891866	0	0
1	0	0	0	0	0	0	0	1	0.4444444444	0	0.4115225792	0.3036355211	1	0.5555555556
3	1	0.4444444444	0	0	0	0	0							
0	1.0387681842	0.4214215187	0.6173466655	6	0.8024862598	18	0	1	0.5942460317	0	0.5273374654	0.2413066143	1	0.2857142857
1	0.2812512203	0.0167314191	0.2645198012	1	0.2460426377	0	0	1	0.488372093	0	0.5553403275	0.2655752386	1	0.6279069767
0	0.9549820137	0.0690884664	0.8858935472	1	0.9008070652	0	0	1	0.6592592593	0	0.5484634769	0.2584359433	1	0.5925925926
1	0	0	0	0	0	0	0	1	0.75	0	0.4999978713	0.3846547985	0	0
1	0	0	0	0	0	0	0	1	0.6111111111	0	0.7280707808	0.3456851699	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	1	0.5	0	0.2846155962	0.3621107485	0	0
0	0	0	0	0	0	0	0	0	0	0	0.4241197157	0.4221164552	0	0
0	0	0	0	0	0	0	0	1	0.5	0	0.5	0.5	0	0
0	0	0	0	0	0	0	0	0	0	0	0.3717951069	0.4466986186	0	0
1	0	0	0	0	0	0	0	1	0.3888888889	0	0.4697120409	0.3777692401	0	0
0	0	0	0	0	0	0	0	1	0.5	0	0.5	0.5	0	0
1	1.4724190351	1.1151034817	0.3573155534	0	0	14	0	1	0.456937799	0	0.3892150677	0.24751823	1	0.1578947368
2	0	0	0	0	0	0	0	1	0.5	0	0.5157911103	0.266974643	0	0
1	0	0	0	0	0	0	0	1	0.6	0	0.3827586278	0.4373197078	0	0
0	0	0	0	0	0	0	0	1	0.2	0	0.4571421273	0.3795809194	0	0
2	0	0	0	0	0	0	0	1	0.3333333333	0	0.6158472835	0.3226677312	0	0
3	0.8814842139	0.4530432005	0.4284410134	2	0.5994453109	0	0	1	0.44	0	0.5299793748	0.3327239356	1	0.5333333333
