1,1.0,0.666666666667
0,1.0,0.695652173913
1,0.0,0.0
0,0.0,0.0
1,0.0,0.0
3,0.0,0.0
1,0.0,0.0
2,0.0,0.0
0,0.0,0.0
1,0.0,0.0
0,0.0,0.0
2,0.0,0.0
0,1.0,0.025641025641
1,1.0,0.430555555556
1,0.0,0.0
0,0.0,0.0
2,0.0,0.0
3,1.0,0.333333333333
1,1.0,0.866666666667
2,1.0,0.533333333333
1,1.0,0.333333333333
0,1.0,0.666666666667
1,0.0,0.0
0,0.0,0.0
1,1.0,0.389473684211
0,0.0,0.0
1,0.0,0.0
0,0.0,0.0
2,0.0,0.0
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,1.0,0.96
2,0.0,0.0
1,0.0,0.0
2,1.0,0.205882352941
1,0.0,0.0
2,0.0,0.0
0,0.0,0.0
1,1.0,0.428571428571
3,0.0,0.0
2,0.0,0.0
3,0.0,0.0
1,0.0,0.0
2,1.0,0.636363636364
1,1.0,0.5
0,0.0,0.0
3,0.0,0.0
2,1.0,0.666666666667
1,1.0,0.553086419753
3,1.0,0.90625
1,1.0,0.275862068966
2,0.0,0.0
1,0.0,0.0
2,1.0,0.271186440678
1,0.0,0.0
3,1.0,0.571428571429
1,1.0,0.162790697674
2,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
1,1.0,0.436363636364
2,1.0,0.2
1,1.0,0.467391304348
2,1.0,0.416666666667
1,0.0,0.0
3,1.0,0.764705882353
1,1.0,0.75
3,1.0,0.583333333333
1,0.0,0.0
2,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,1.0,0.1
1,1.0,0.557142857143
2,1.0,0.04
1,0.0,0.0
2,0.0,0.0
1,0.0,0.0
2,0.0,0.0
1,0.0,0.0
2,1.0,0.649425287356
1,1.0,0.69696969697
1,1.0,0.0714285714286
3,0.0,0.0
1,0.0,0.0
3,0.0,0.0
2,0.0,0.0
1,1.0,0.769230769231
3,1.0,0.5
2,1.0,0.227272727273
3,0.0,0.0
1,0.0,0.0
3,0.0,0.0
2,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,1.0,0.766666666667
1,1.0,0.818181818182
3,0.0,0.0
1,1.0,0.363636363636
3,0.0,0.0
1,0.0,0.0
2,1.0,0.894736842105
3,0.0,0.0
2,0.0,0.0
1,0.0,0.0
3,0.0,0.0
2,1.0,0.142857142857
3,0.0,0.0
3,1.0,0.483870967742
1,0.0,0.0
3,0.0,0.0
1,1.0,0.695652173913
3,0.0,0.0
3,1.0,0.5
1,1.0,0.653846153846
2,0.0,0.0
1,1.0,0.714285714286
3,1.0,0.111111111111
2,1.0,0.900401606426
1,1.0,0.0769230769231
3,1.0,0.6
1,0.0,0.0
2,1.0,0.277777777778
1,1.0,0.516666666667
2,1.0,0.115384615385
3,1.0,0.65
1,1.0,0.818181818182
3,0.0,0.0
2,0.0,0.0
3,0.0,0.0
2,1.0,0.744186046512
1,1.0,0.775510204082
2,0.0,0.0
3,1.0,0.529411764706
2,0.0,0.0
3,1.0,0.851851851852
2,1.0,0.482269503546
3,0.0,0.0
2,1.0,0.478260869565
3,0.0,0.0
3,0.0,0.0
2,0.0,0.0
3,0.0,0.0
2,0.0,0.0
3,1.0,0.3125
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
2,0.0,0.0
1,1.0,0.380952380952
3,0.0,0.0
