None,0.259949591934,390,450,0.719205852178,None,None
None,0.719205852178,450,461,1.19667817896,None,11
None,1.14345796908,469,473,1.34019468893,None,12
None,1.30113414979,476,490,1.68963256794,None,17
1.76056626282,1.56708287183,493,499,1.99573826172,503,9
1.89255644211,1.7221281573,509,513,2.13683322074,517,14
2.18916995149,1.67650026729,530,539,2.73333972936,545,26
2.32767552386,1.7813665175,575,584,2.89330979894,590,45
2.38159885654,1.97969692666,610,615,2.78366979562,619,31
2.65439286879,1.5713673622,670,679,3.75593764788,697,64
3.45669381957,2.91528834203,707,715,4.42629572146,718,36
None,2.16871871859,816,835,2.84615414226,None,120
None,2.52950784818,841,846,3.53691882754,None,11
2.95906099588,2.47661236598,882,887,3.47157285645,891,41
3.07151334881,2.61156769452,900,905,3.53635159265,914,18
3.90674207929,3.17236083397,922,936,4.80297583648,940,31
4.20315374233,3.90674207929,940,949,4.98782890789,951,13
None,3.02149645145,976,1005,3.72243265011,None,56
2.61882954073,2.26479422198,1241,1245,3.17165133811,1248,240
None,1.91051032266,1304,1318,2.72236472345,None,73
None,2.48281377407,1322,1328,3.84798213649,None,10
4.39978595561,3.23939302583,1332,1341,5.56645948043,1344,13
4.52967945884,4.23359019751,1346,1350,5.20536105065,1353,9
3.66981990028,3.52541357545,1386,1389,3.89795502002,1392,39
None,2.83203639386,1493,1497,3.52571608018,None,108
3.56118422835,3.36692914563,1499,1503,3.90046196228,1506,6
3.80429693452,2.99719981149,1576,1581,4.63297402281,1586,78
2.64238476432,2.55581106096,1675,1680,2.79707573316,1684,99
1.7813068081,1.49836516818,1854,1864,2.06507333847,1883,184
None,1.74327124622,1890,1905,3.15739395493,None,41
None,2.68777240546,1925,1931,4.51231084796,None,26
4.02692552884,3.77136988731,1934,1938,4.61563970359,1940,7
4.13664044638,3.8685298182,1978,1983,4.69872923623,1985,45
None,3.83153730686,1991,1996,5.08664545955,None,13
4.85990189022,4.4785172105,1998,2004,5.45334114959,2006,8
4.56143671113,4.15216105086,2025,2030,5.12027135328,2032,26
4.73300380776,4.26103325897,2035,2039,5.24088705858,2041,9
4.51766296573,4.27620537534,2064,2068,5.05062198857,2070,29
4.60886068656,4.03096857093,2085,2096,5.20041718568,2098,28
4.47791831921,4.11997212453,2131,2135,5.04402105624,2138,39
4.46470866504,3.90003235188,2186,2202,5.31201209315,2205,67
None
