1,3.774987355,0.38168214136,0.239312390351,0.0,0.624000072479,0.0278715985009,0.666733670235
1,6.01239599833,0.0513444639758,0.0513444639758,1.0,0.635999917984,0.030409334697,0.6865199248
1,3.72368636417,0.178221156193,0.132596277275,2.0,0.646630764008,0.0170135206027,0.670036125183
1,3.0849611375,0.225908935911,0.173573948692,5.0,0.619999885559,0.0340892538465,0.680359570185
1,3.67218160833,0.063547217444,0.0474227638257,1.5,0.615760803223,0.0171593833465,0.639293503761
1,3.67218160833,0.063547217444,0.0474227638257,1.5,0.615760803223,0.0171593833465,0.639293503761
1,5.44442879417,0.395940684056,0.255153415848,2.0,0.692486047745,0.0280714758942,0.732850726446
1,2.96341673917,0.257315534246,0.101784982521,1.0,0.654250621796,0.0211585814662,0.69443341891
1,3.9152863925,0.0900788834463,0.0900788834463,3.0,0.598818540573,0.0439897999241,0.699037575722
1,4.4573831725,0.37818518544,0.261725200132,4.0,0.740000009537,0.0529273947349,0.802433768908
1,6.668631055,0.269245518422,0.181209531031,2.0,0.644000053406,0.049458177163,0.714018376668
1,3.25685892583,0.465901412319,0.200545222882,3.0,0.611999988556,0.0170852856809,0.644788773855
1,3.9152863925,0.0900788834463,0.0900788834463,3.0,0.598818540573,0.0439897999241,0.699037575722
1,5.32859212083,0.703907510728,0.387948227343,1.0,0.671999931335,0.00933627244734,0.690006160736
1,3.54885683583,0.0664112941955,0.0469959645753,1.0,0.631999969482,0.0305621316103,0.682569996516
1,6.668631055,0.269245518422,0.181209531031,2.0,0.644000053406,0.049458177163,0.714018376668
1,5.44442879417,0.395940684056,0.255153415848,2.0,0.692486047745,0.0280714758942,0.732850726446
1,3.25685892583,0.465901412319,0.200545222882,3.0,0.611999988556,0.0170852856809,0.644788773855
1,5.32859212083,0.703907510728,0.387948227343,1.0,0.671999931335,0.00933627244734,0.690006160736
1,4.4573831725,0.37818518544,0.261725200132,4.0,0.740000009537,0.0529273947349,0.802433768908
1,6.53633301417,0.360657849308,0.227219078726,1.0,0.658716201782,0.0218826792186,0.701095962524
1,3.54885683583,0.0664112941955,0.0469959645753,1.0,0.631999969482,0.0305621316103,0.682569996516
1,6.53633301417,0.360657849308,0.227219078726,1.0,0.658716201782,0.0218826792186,0.701095962524
1,3.774987355,0.38168214136,0.239312390351,0.0,0.624000072479,0.0278715985009,0.666733670235
1,1.20656927417,0.0,0.0,0.0,0.796000003815,0.0477728323718,0.888815291723
1,2.96341673917,0.257315534246,0.101784982521,1.0,0.654250621796,0.0211585814662,0.69443341891
1,1.20656927417,0.0,0.0,0.0,0.796000003815,0.0477728323718,0.888815291723
1,5.35534790833,0.0145044878161,0.0140441741795,1.0,0.663999795914,0.0259219060447,0.704651896159
1,5.35534790833,0.0145044878161,0.0140441741795,1.0,0.663999795914,0.0259219060447,0.704651896159
1,3.72368636417,0.178221156193,0.132596277275,2.0,0.646630764008,0.0170135206027,0.670036125183
