0,1.5289686175,0.259032845458,0.161424094088,0
0,1.8485882025,0.0895165791518,0.0835874202586,0
0,1.94060529083,0,0,0
0,1.921530615,0,0,0
0,1.87347184667,0,0,0
0,1.8139318125,0.0162948557827,0.0162948557827,2.0
0,8.97713618333,0.201596688094,0.201596688094,4.0
0,8.63725731667,0.0165436730384,0.0165436730384,2.0
0,8.43069294167,0.0690125439721,0.0528575897744,3.0
0,8.27411718333,0.10499493951,0.0724102932533,2.0
0,8.08622288083,0.130883128722,0.0961745641542,1.0
0,7.963473205,0.193626337052,0.193626337052,4.0
0,7.90845221333,0.324682420369,0.140139961415,2.5
0,7.97406498167,0.265423733999,0.147688177709,2.0
0,4.7804267175,0,0,0
0,4.36187310083,0,0,0
0,6.9028496425,0.763021523747,0.647212539692,0
0,7.456069895,0.39602327689,0.293605781075,3.0
0,5.90481159667,0.305174797129,0.206989983164,4.0
0,5.97601464,0.0905417529874,0.0587695856912,2.5
0,6.2148506675,0.658808625548,0.400913730587,0
0,6.56835753833,0.555313080645,0.400776341453,3.0
0,37.471691025,2.37891956225,1.15894564757,1.0
0,40.0126163583,1.71546240429,1.71546240429,0
1,1.25660390833,0,0,0
1,1.18606860083,0,0,0
1,1.1463322175,0,0,0
1,1.1268323275,0.0108318260762,0.0108318260762,4.0
1,1.08761987833,0,0,0
1,1.07916839417,0.0153807383554,0.0153807383554,0
1,1.066510165,0,0,0
1,1.05395823,0.0106509109949,0.0106509109949,0
1,1.05855225667,0.011623535372,0.011623535372,3.0
1,1.03856637667,0,0,0
1,1.0316032,0.012820049313,0.012820049313,0
1,1.04413234,0,0,0
1,1.052492715,0.0178124770938,0.0178124770938,0
1,1.07937340167,0,0,0
1,1.74952441167,0,0,0
1,1.71050940333,0,0,0
1,1.66068135417,0,0,0
1,1.72382827,0.173750033382,0.102874627464,3.0
1,1.82627872417,0.168460601811,0.0974546074192,3.0
1,2.02850424083,0.1162280376,0.0973242501762,0
1,2.53645068,0.26832071493,0.141597658029,3.0
1,2.78458174917,0.237414148118,0.195473070587,0
1,3.44691582917,0.137685242877,0.107730837374,2.0
1,3.77273803083,0.420811001858,0.300162056005,4.0
1,4.27747987667,0.312462007818,0.173327266719,2.0
1,4.97757119083,0.258697564161,0.241021087612,0
