1,4.75124491235,1.11554533328,3.63569957907,26.0,1.95965488582,107.0,0.0,1.0,0.486631016043,0.0,0.59674172959,0.201632512355,1.0,0.376470588235
2,0.802331097343,0.216851434178,0.585479663164,2.0,0.676066588337,0.0,0.0,1.0,0.578947368421,0.0,0.537863416139,0.277817370693,1.0,0.578947368421
3,0.929120255839,0.90666693904,0.0224533167996,0.0,0.0,0.0,0.0,1.0,0.657142857143,0.0,0.511520554356,0.218332318797,1.0,0.6
1,1.32469078952,1.05597778436,0.268713005159,3.0,0.369514346927,33.0,0.0,1.0,0.488095238095,0.0,0.522228521535,0.198132516863,1.0,0.321428571429
2,1.56825230494,0.425716512028,1.14253579292,5.0,1.25888421432,39.0,0.0,1.0,0.510204081633,0.0,0.442525432203,0.232829708699,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.583333333333,0.0,0.404762039923,0.270424510395,0.0,0.0
0,2.33971693455,1.35911203267,0.980604901885,6.0,1.17529804212,25.0,0.0,1.0,0.473684210526,0.0,0.557609411857,0.219276662714,1.0,0.719298245614
2,0.890096761691,0.831843630077,0.0582531316146,0.0,0.0,0.0,0.0,1.0,0.263157894737,0.0,0.578947616088,0.250091093583,0.0,0.0
1,0.943343484554,0.938767271444,0.00457621311084,0.0,0.0,0.0,0.0,1.0,0.232323232323,0.0,0.599535315947,0.256749516375,1.0,0.515151515152
0,0.877299439839,0.749219331627,0.128080108212,6.0,0.491219158359,0.0,0.0,1.0,0.614379084967,0.0,0.52700262717,0.279813692666,0.0,0.0
2,0.0988339008625,0.0886130202255,0.010220880637,0.0,0.0,0.0,0.0,1.0,0.484496124031,0.0,0.598057085835,0.194514242748,1.0,0.732558139535
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.650000198684,0.386939738591,0.0,0.0
2,0.912566793276,0.904427668705,0.00813912457139,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.672821855835,0.191491207749,1.0,0.770833333333
1,0.884801579597,0.880070756012,0.0047308235848,0.0,0.0,0.0,0.0,1.0,0.570588235294,0.0,0.615172933303,0.20220314804,1.0,0.661764705882
2,1.53021691698,1.16545505941,0.364761857571,19.0,0.829959944492,25.0,0.0,1.0,0.412698412698,0.0,0.576193681124,0.293161462325,1.0,0.222222222222
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.451612903226,0.0,0.486955243181,0.237350321167,1.0,0.129032258065
3,0.85096833931,0.763247560562,0.0877207787483,0.0,0.0,0.0,0.0,1.0,0.818181818182,0.0,0.515387618824,0.32637655785,0.0,0.0
1,0.434037860153,0.0164360436002,0.417601816553,1.0,0.362174500193,0.0,0.0,1.0,0.505494505495,0.0,0.552845444264,0.259837664465,0.0,0.0
2,0.958362151232,0.111165410095,0.847196741137,3.0,0.857184661146,19.0,0.0,1.0,0.502118644068,0.0,0.464196833992,0.231118518055,1.0,0.457627118644
1,3.92284830853,0.823486304989,3.09936200354,17.0,3.27637095655,179.0,0.0,1.0,0.5,0.0,0.554082793748,0.211245906017,1.0,0.673469387755
2,0.945400281787,0.94248643582,0.00291384596659,0.0,0.0,0.0,0.0,1.0,0.476851851852,0.0,0.573956701794,0.257483340064,1.0,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.647058823529,0.0,0.614162936046,0.286335544956,1.0,0.470588235294
2,0.780311548451,0.407626756106,0.372684792344,2.0,0.533465506947,0.0,0.0,1.0,0.322222222222,0.0,0.529637959,0.205799659848,1.0,0.65
3,0.793546501432,0.307261825464,0.486284675968,2.0,0.430671053442,0.0,0.0,1.0,0.372549019608,0.0,0.480969687152,0.239780157969,1.0,0.470588235294
2,0.683162613031,0.119558908659,0.563603704373,2.0,0.566062738177,0.0,0.0,1.0,0.614583333333,0.0,0.542632698214,0.257101458137,1.0,0.75
1,0.960842715281,0.128255327501,0.83258738778,3.0,0.885668282205,0.0,0.0,1.0,0.454253611557,0.0,0.584698100446,0.176232375304,1.0,0.359550561798
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.443238624511,0.358308363367,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455555555556,0.0,0.665329014223,0.230122034975,1.0,0.366666666667
