#0:00:00.0#  Investigador 2: (Incomprensible)	
#0:00:02.6# Participante: Hola	
#0:00:03.8# (Incomprensible)	
#0:00:07.8#  Participante:Buenas tardes	
#0:00:10.5#  Investigador 2: El se llama *****? y el se llama*****?	
#0:00:14.9#******?	
#0:00:16.2# Investigador 2:Aquí le voy a poner sus galletitas ok!!	
#0:00:20.1# Pcd:  Mis galletitas	
#0:00:25.7# Pcd: Usted si sabe jugar?	
#0:00:27.0# Participante: Sí!! yo sí!!	
#0:00:28.9# Pcd:  A pues bien	
#0:00:30.1#  Participante :  A Ahorita vamos a enseñarnos los dos a practicar un rato	
#0:00:35.6# Pcd: Pero si no se, pues entonces me voy	1
#0:00:39.0# Participante: No, no se preocupe	1
#0:00:41.6# Participante: Nosotros sabemos (incomprensible)	1
#0:00:43.5# Participante: Nosotros ensayamos	1
#0:00:50.3# Participante: Le voy enseñando como están los (incomprensible).¿ Sí?... ¿ este?	1
#0:00:54.3# Participante: Aquí tenemos estos (incomprensible)  de fichitas	1
#0:01:01.9# Pcd: (incomprensible)	1
#0:01:04.0# Participante: Entonces nosotros, usted lo que tiene que hacer es poner unas verdeaquí y otra rosa aquí	1
#0:01:13.3# Pcd: Es mejor acá	1
#0:01:17.5# Participante:(Incomprensible)	0
#0:01:18.0# Participante:Después una verde aquí,  abajo de este verde	0
#0:01:24.2# Participante:y una rosa abajo de ésta rosa	0
#0:01:27.7# Participante: y así ir formando la escalerita, hasta aquí abajo	0
#0:01:34.4# Participante:Una verde y una rosa. ¿Si?	0
#0:01:38.6# Pcd:sí	0
#0:01:41.6# Participante: Entonces a ver intentelo usted	0
#0:01:50.5# Participante: Una por una	0
#0:01:52.3# Pcd: Esa es una por una 	0
#0:01:53.9# Participante:Aja, pongala una verde, osea si está muy bien pero ponga una y una	0
#0:02:00.1 # Participante: Una rosa y una verde	0
#0:02:12.5# Participante: Muy bien, ahora este	0
#0:02:14.9# Participante: vamos hacer lo mismo para acá, lo que va hacer, lo va moviendo para acá	0
#0:02:20.5# Participante: E, una verde y una rosa (incomprensible) ¿Si?	0
#0:02:26.2# Pcd: Pero es que no se!!,  mira, 	1
#0:02:28.6# Participante: Mande	1
#0:02:29.6# Pcd: aquí no se mira, porque eso está verde	1
#0:02:31.7# Participante: Así se (incomprensible)  se pierde verdad	1
#0:02:34.9# (incomprensible)	1
#0:02:36.3# Pcd: Mejor aquí	1
#0:02:36.6# Participante: sí aquí (incomprensible)	1
#0:02:41.1# Pcd:Esa no se pierde	1
#0:02:43.4# Participante Vamos hacerlo aqí otra vez	0
#0:02:50.8# Participante: Una verde, una roja. a	0
#0:02:54.9# Participante: Para que no se pierda el color y se vea bien	0
#0:02:59.4# Participnte: Una verde, una rosa	0
#0:03:03.9# Pcd: Mire  debería ser un papel negro no verdad !!	0
#0:03:06.8#Participante: Pues así alcanza a distinguir usted?	0
#0:03:09.8#pcd:Sí	0
#0:03:10.4#Participante:¿Si?	0
#0:03:12.1#Pcd: Pero a mi me gusta el papel negro 	1
#0:03:15.3#: Participante: Aaa, este no trajimos negro 	1
#0:03:21.0#:Pcd: hay pues tan  malo es!!  bueno sigale	1
#0:03:22.6#Participante: (Incomprensible)	1
#0:03:24.3#Pcd: Sigale	1
#0:03:25.3#Participante: Bueno, entonces seguimos con la verde aquí, abajo de la verde	1
#0:03:30.5# Participante: y la roja abajo de la roja, uno por uno	1
#0:03:33.4#Participante: Uno verde y luego uno rojo, una rosa	1
#0:03:37.2#Participante: Y la siguiente es uno verde  y luego uno rosa	1
#0:03:44.5#Participante:¿Si?	1
 #0:03:44.9#Pcd:Ummmju	1
#0:03:46.8#Participante: A ver permitame	1
#0:04:00.0#Participante:A muy bien 	1
#0:04:08.7# Pcd:Y muchas  mejor	3
#0:04:10.6#Participante: Este si (Incomprensible) pero (incomprensible) pues	3
#0:04:15.5#Pcd: Aquí ya acabamos juntos	1
#0:04:18.2#Participante: ¿Si?	1
#0:04:18.9#Pcd: Sí porque del otro una por una tarda mucho	1
#0:04:23.4# Participante: si pero pues nada mas(Incomprensible)	1
#0:04:26.5# Pcd: A usted no pero yo sí	1
#0:04:28.6#Participante:¿Así? jajaja	1
#0:04:29.3#Pcd: Sí Yo  me quiero ir	1
#0:04:30.5#Participante: jaja	1
#0:04:35.5#Participante: Este que se divierta tanto que está tan fácil.	1
#0:04:40.3#Pcd: ¿Va ver baile?	1
#0:04:42.2#Participante: Pues	1
#0:04:44.0#Pcd: pos Si va ver baile si las acomodo bien 	1
#0:04:46.8#Particpante: A pues	1
#0:04:47.2#Pcd: Porque necesito que, que me arreglen mi bicicleta	2
#0:04:51.5#Particpante: noo	2
#0:04:52.7#Pcd: Por eso me voy a purar. ¿Si las puede arreglar? 	2
#0:04:56.6#Participante:pues si lo hace bien. La arreglamos 	2
#0:04:59.2#Pcd: Para ir al baile	2
#0:05:01.2#Participante: Vamos al baile  y le arreglamos su bicicleta	2
#0:05:04.7#Pcd:¿Usted tiene novia?	2
#0:05:06.7#Participante: Noo yo no	2
#0:05:07.8#Pcd: Aaa pues yo si tengo novio	2
#0:05:09.7#Participante: Así ¿y por eso va ir al baile?	2
#0:05:12.3#Pcd: Sí con ese vamos a bailar	2
#0:05:14.1#Participante:A pos que bueno entonces	2
#0:05:17.7#Participante: Entonces hay que hacerlo bien para ir a bailar 	2
#0:05:48.2#Pcd: Así que bien bonita estan 	0
#0:05:54.3#Pcd:otra acá y otra acá	0
#0:05:57.6#Particicipante: No ahí estan (Incomprensible)	0
#0:05:59.9#Pcd:Así, así estan más bonitas	0
#0:06:12.2#Participante:  Entonces	0
#0:06:14.6#Pcd: ¿Quiere que llegue hasta acá?	0
#0:06:16.1#Participante:Sí (Incomprensible) aquí	0
#0:06:20.1#Pcd: ¿Otra?	0
#0:06:21.1#Participante: Sí	0
#0:06:29.7#Pcd: ¿No sabe otro juego?	1
#0:06:34.6#Participante: Ahorita me acuerdo de este, este es, este es  el que me gusta jugar	1
#0:06:39.9#Pcd: ¿A usted le gusta? 	1
#0:06:41.1#Participante: Sí	1
#0:06:42.2#Pcd: pero a mi no	1
#0:06:43.3#Participante: No,  es que me gustan los colores	1
#0:06:46.4#Pcd: A pues este es  color verde 	0
#0:06:49.2#Participante: Sí como su blusa, está bonito ese color 	0
#0:06:53.1#Pcd: No pos me la pusieron a fuerza, yo no queria ésta blusa, yo quería una roja	2
#0:07:14.7#Pcd: (Incomprensible)	-
#0:07:20.2#Participante:Jaja	-
#0:07:29.2#Participante:Hay que acomodarlos poquito más, este,  juntitas para que se vea bonita como éste	-
#0:07:35.4#Participante: Este lo dejó muy  bonito	-
#0:07:38.7#Participante: Si, ¿si ve como lo dejó de bonito?	-
#0:07:43.0#Pcd: Incomprensible	-
#0:08:09.9#Pcd: Incomprensible¿verdad?	-
#0:08:11.9#Participante:Noo (Incomprensible)	-
#0:08:34.6#Pcd: ¿A dónde dejaron a las muchachas?, ¿usted venía con unas muchachas?	-
#0:08:41.0#Participante:Sí nomas que se quedaron, allá afuera pero ya luego van a venir	0
#0:08:53.2#Participante: Ahora mientros nosotros (Incomprensible)	0
#0:08:56.7#Participante:Aquí otra ves vamos a empezar dos líneas, pero	0
#0:09:00.6#Participante: Ahora si va ser el rosa de éste lado, el verde aquí	0
#0:09:11.9#Participante: El rosa aquí	0
#0:09:14.0#Pcd:La tuya si se ve más mejor 	0
#0:09:18.5#Participante:¿Y así si está más fácil que?	0
#0:09:20.7#Pcd: Sí porque así termino más rápido, y ya me puedo ir	1
#0:09:31.8#Pcd: Casi no me gusta	1
#0:09:38.2#Participante:Pero lo está haciendo muy bien así	1
#0:09:41.4#Pcd: Pero no me gusta	1
#0:10:11.1#Participante:Mmm muy bien	1
#0:10:32.2#Pcd: Nunca han cantado los pajaros ¿verdad?	-
#0:10:34.9#Participante:No ahorita todavía no	-
#0:10:39.3#Participante:No hace falta yo creo	-
#0:10:58.0#Participante (Incomprensible)	-
#0:10:59.4#Pcd:A uste a mí no	-
#0:11:01.2#Participante: Sí se me olvidó, lo voy a pooner acá 	1
#0:11:06.0#Pcd:Yo todas las tengo así	1
#0:11:07.8#Participante:Sí si está muy bien 	1
#0:11:11.1#Pcd: Es que amí no me gustó	1
#0:11:14.0#Participante¿Por qué no le gustó?	1
#0:11:15.9#Pcd: Ahí se le calló otra ve	1
#0:11:17.4#Participante:Sí si ya ok si	1
#0:11:34.1#Participante:Aaa muy bien	1
#0:11:43.9#Participante:Hay que revolverlo tantito	1
#0:11:47.3#Pcd: Yo las estaba revolviendo	1
#0:11:49.4#Participante: Aa ayudame revolverlo	0
#0:11:59.1#Pcd:Me gusta como quedan	0
#0:12:01.1#Participante:Sí si están muy bonitas	0
#0:12:19.0#Participante:Ahora	0
#0:12:19.2#Pcd:¿Si sabe dónde está mi mamá?	2
#0:12:24.3#Participante: Mmm no	2
#0:12:25.1#Pcd:Pues es que quiero que venga por mi porque ya me quiero ir	3
#0:12:29.5#Pcd: Cómo que no sabe si usted me dijo que si sabía dónde estaba mi mamá	3
#0:12:34.9#Participante: Así perdón si se 	1
#0:12:37.9#Pcd Mmm	1
#0:12:39.8#Participante:Sí ahí , este ahorita va a venir por , ya que acabe de jugar	1
#0:12:44.5#Participante: Otra vez ahora vamos a poner uno verde y uno rosa	1
#0:12:49.4#Pcd: Mm Mejorr lo vamos a poner así, sí, sí (Incomprensible)	2
#0:13:09.2#Pcd:Ni usted sabe jugar, no más lo mandaron pero no sabe hacer nada uste	2
#0:13:19.3#Participante: ¿Usted había jugado éste?	1
#0:13:20.4#Pcd: No pero pos es la primera vez que juego	1
#0:13:24.4#Participante: Aaa	1
#0:13:25.9#Pcd: Pero yo juego como amí me gusta no como a uste le gusta	1
#0:13:56.8#Pcd:Y así no se tarda uno tanto	1
#0:14:00.3#Pcd: ¿Ya mero está la bicicleta?	1
#0:14:02.5#Participante: Sí ya mero ya ahorita que acabemos	1
