-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0167227487353,0.0167227487353,0.0167227487353,0.0,4.0
0,0.0218020780692,0.0162070869626,0.0190045825159,7.82598137059e-06,1.0
0,0.0154122278756,0.0154122278756,0.0154122278756,0.0,3.0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0.0178260712643,0.0178260712643,0.0178260712643,0.0,0
0,0,0,0,0,0
0,0.0114448230363,0.0114448230363,0.0114448230363,0.0,2.0
0,0.0130634503041,0.0130634503041,0.0130634503041,0.0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0173519623271,0.0173519623271,0.0173519623271,0.0,0
0,0,0,0,0,0
-1,0,0,0,0,0
-1,0,0,0,0,0
1,0.0177780126591,0.0177780126591,0.0177780126591,0.0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-1,0,0,0,0,0
-1,0,0,0,0,0
0,0.0110095919731,0.0110095919731,0.0110095919731,0.0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
-1,0,0,0,0,0
-1,0,0,0,0,0
-3,0,0,0,0,0
-3,0,0,0,0,0
-3,0.0167674542672,0.0167674542672,0.0167674542672,0.0,0
