-2,0,0,0,0,0,0.723999977112,0.822043176492,0.0524457449281
-2,0,0,0,0,0,0.699999809265,0.803376098474,0.0441977489987
-2,0,0,0,0,0,0.756000041962,0.811986939112,0.030903894915
-2,0,0,0,0,0,0.766000032424,0.833175690969,0.0362152423769
-2,0,0,0,0,0,0.763999938965,0.818739567863,0.0380283655364
-2,0,0,0,0,0,0.705890655518,0.786683869362,0.0429525944777
-2,0,0,0,0,0,0.620516300201,0.785554309686,0.0772721280735
-2,0,0,0,0,0,0.461933493614,0.745562250084,0.0808540599955
-2,0.0531391249966,0.0277190015767,0.0435746303919,0.000127486297276,0,0.557999968529,0.607604332765,0.0245843322994
-2,0.4124574767,0.230430785893,0.295885394373,0.00682878409391,0,0.58065199852,0.653898280197,0.0319048930976
-2,0.36646691175,0.157392133446,0.229004672637,0.00945346864375,0,0.677999973297,0.72601925532,0.0278269066458
-2,0.561514674739,0.335005609363,0.426584060842,0.00949076444278,3.0,0.661999940872,0.701339145501,0.027098546566
0,1.52597382009,0.201857565092,0.827173511198,0.189811855934,2.0,0.621999979019,0.689471213023,0.026510880043
0,0.83863924623,0.435906439546,0.656525321743,0.0277736014807,2.0,0.648000001908,0.709210793177,0.0275809756323
0,1.16061443933,0.0659570910719,0.49429278799,0.228031108935,1.0,0.624044179916,0.712606620789,0.0297916939751
0,0.452054490989,0.105487081968,0.30126380245,0.0210300330342,0,0.608000040054,0.640646048387,0.0146999737466
0,1.72552003048,0.181319705037,0.719343843383,0.507008944562,1.0,0.650000095368,0.676006374094,0.0159747393553
0,0.683246904252,0.629238530605,0.656242717428,0.000729226105993,0,0.630582094193,0.688847100735,0.031247318615
0,0.980133316206,0.129900856827,0.624259794393,0.130071644352,1.66666666667,0.603999972344,0.651947848002,0.0271853490342
0,0.827495879099,0.424443537316,0.625969708208,0.0406127975541,2.0,0.652037382126,0.689004357656,0.0186833703338
1,2.050035339,0.0608141062988,0.844910071628,0.748133022032,2.33333333333,0.64090180397,0.689027742545,0.0252879781199
1,0.850089507587,0.124866178938,0.403334938646,0.101818202864,0,0.656000137329,0.721153453986,0.0197383717361
1,0,0,0,0,0,0.669999957084,0.726785568396,0.0341580033081
1,1.65953417186,0.0448060255254,0.852170098695,0.651836746645,1.0,0.676000118256,0.74904658397,0.032851765709
1,2.46253755294,0.204729254873,0.978181946332,1.10230786252,1.0,0.647550821304,0.725247689088,0.0370883106362
1,3.05442018638,3.05442018638,3.05442018638,0.0,0,0.651846408844,0.710315410296,0.0270695547391
1,0.176566866859,0.0375510468362,0.107058956848,0.00483134955416,1.5,0.664000034332,0.730318967501,0.0280095083007
1,0.0817978396824,0.0817978396824,0.0817978396824,0.0,1.0,0.672000169754,0.726401734352,0.0272375874813
1,0,0,0,0,0,0.698000073433,0.738933976491,0.0193873852375
1,1.47722509272,1.47722509272,1.47722509272,0.0,5.0,0.740000009537,0.791272203128,0.0302574763822
1,1.2765171471,1.17191022023,1.22421368367,0.00273565228734,3.5,0.644000053406,0.745220454534,0.0495082274295
1,3.31743632691,1.69145701616,2.50444667154,0.660952179744,4.0,0.664000034332,0.733420439561,0.0324849024839
1,2.38393306606,0.131289780939,1.2576114235,1.2686004425,2.0,0.667999982834,0.72308191061,0.0245838440145
1,0.980321748287,0.444968219936,0.712644984112,0.0716508500797,1.0,0.631461620331,0.692040348053,0.0327451047891
1,1.20262408335,1.20262408335,1.20262408335,0.0,0,0.667999982834,0.708908104897,0.0206210766706
1,0.677335413057,0.677335413057,0.677335413057,0.0,2.0,0.654000043869,0.742846818765,0.0403935537652
1,1.78499832178,0.135235070936,0.788703748517,0.512384594681,2.66666666667,0.687381505966,0.74952022632,0.0323658264343
1,0.232028357469,0.0486353431097,0.162860466695,0.00662057673361,1.0,0.68799996376,0.733528204759,0.032454952785
-1,0.516573503985,0.516573503985,0.516573503985,0.0,2.0,0.685999989509,0.73660595417,0.0217603023075
