1430265035.215, 0.7690596, 0.93622714, 0.6215576, 0.77137554
1430265035.290, 0.72938377, 0.9090741, 0.58469254, 0.7485666
1430265035.370, 0.6919698, 0.8780004, 0.54126906, 0.73661095
1430265035.514, 0.66084117, 0.8425438, 0.49504262, 0.73328245
1430265035.609, 0.63732064, 0.8080762, 0.45343342, 0.73179835
1430265035.658, 0.61987686, 0.78179896, 0.42242298, 0.72668123
1430265035.799, 0.6050068, 0.7652108, 0.4021158, 0.7156838
1430265035.874, 0.59054554, 0.7535606, 0.3854241, 0.69949067
1430265036.028, 0.5760715, 0.74136776, 0.36622432, 0.68042386
1430265036.097, 0.5626127, 0.7260805, 0.342898, 0.66099447
1430265036.174, 0.5519074, 0.70960075, 0.31921762, 0.64362013
1430265036.329, 0.5109168, 0.6951312, 0.3006326, 0.61067396
1430265036.389, 0.47774068, 0.6859309, 0.28936836, 0.5781568
1430265036.471, 0.4448542, 0.6819052, 0.28366378, 0.5487262
1430265036.610, 0.41782942, 0.68050486, 0.28204468, 0.526231
1430265036.684, 0.4010673, 0.68040353, 0.2878196, 0.5171999
1430265036.757, 0.39666027, 0.6830903, 0.3082195, 0.5089615
1430265036.912, 0.40062317, 0.68990713, 0.34850115, 0.49400568
1430265036.989, 0.4066793, 0.70005214, 0.40254587, 0.46791092
1430265037.115, 0.40973255, 0.71052057, 0.45821932, 0.43236935
1430265037.209, 0.4082444, 0.71852976, 0.5056594, 0.3940944
1430265037.270, 0.4064191, 0.7237771, 0.5425871, 0.36262554
1430265037.430, 0.4099738, 0.7263062, 0.57192546, 0.34590653
1430265037.490, 0.4238905, 0.7250693, 0.5972533, 0.3461356
1430265037.569, 0.4238905, 0.71880907, 0.62021947, 0.39871863
1430265037.709, 0.4238905, 0.7077675, 0.6386933, 0.43166476
1430265037.778, 0.4238905, 0.69427747, 0.6508983, 0.4478033
1430265037.857, 0.4238905, 0.68186843, 0.6570271, 0.44900563
1430265038.010, 0.8370213, 0.6742965, 0.66036373, 0.4531066
1430265038.089, 0.80382776, 0.6743906, 0.6646723, 0.47458053
