1430264520.810000, /muse/elements/gamma_absolute, -0.46224207, -0.59112614, -0.654341, -0.3880647
1430264520.884000, /muse/elements/gamma_absolute, -0.46253002, -0.59659547, -0.6672955, -0.39599776
1430264521.032000, /muse/elements/gamma_absolute, -0.45815045, -0.5926127, -0.6756793, -0.41230887
1430264521.105000, /muse/elements/gamma_absolute, -0.45059586, -0.5820785, -0.6774344, -0.4354233
1430264521.177000, /muse/elements/gamma_absolute, -0.44150707, -0.5704231, -0.67175186, -0.45925617
1430264521.321000, /muse/elements/gamma_absolute, -0.43273854, -0.562925, -0.65915823, -0.47673255
1430264521.399000, /muse/elements/gamma_absolute, -0.42526817, -0.562227, -0.64274496, -0.48513436
1430264521.465000, /muse/elements/gamma_absolute, -0.42059618, -0.5687139, -0.6288969, -0.48535812
1430264521.617000, /muse/elements/gamma_absolute, -0.4191185, -0.58084697, -0.6226229, -0.4802908
1430264521.689000, /muse/elements/gamma_absolute, -0.4199445, -0.5946721, -0.6252537, -0.47235858
1430264521.762000, /muse/elements/gamma_absolute, -0.4197872, -0.6053368, -0.63273144, -0.46449542
1430264521.907000, /muse/elements/gamma_absolute, -0.41476992, -0.6097509, -0.6395421, -0.45854938
1430264521.981000, /muse/elements/gamma_absolute, -0.40306842, -0.6086341, -0.64204407, -0.45490146
1430264522.121000, /muse/elements/gamma_absolute, -0.38661805, -0.6067252, -0.64224297, -0.45162505
1430264522.198000, /muse/elements/gamma_absolute, -0.37038088, -0.60817903, -0.6433085, -0.44440016
1430264522.279000, /muse/elements/gamma_absolute, -0.35862756, -0.6151678, -0.64622194, -0.430799
1430264522.420000, /muse/elements/gamma_absolute, -0.3533901, -0.62494093, -0.6480367, -0.41194683
1430264522.504000, /muse/elements/gamma_absolute, -0.35433277, -0.6320355, -0.64652747, -0.39209577
1430264522.569000, /muse/elements/gamma_absolute, -0.3604438, -0.6331444, -0.6427366, -0.37519568
1430264522.713000, /muse/elements/gamma_absolute, -0.37081608, -0.6273648, -0.63972265, -0.3628981
1430264522.786000, /muse/elements/gamma_absolute, -0.38456318, -0.6162316, -0.64079666, -0.35422555
1430264522.864000, /muse/elements/gamma_absolute, -0.3996386, -0.60158634, -0.6463571, -0.3469686
1430264523.005000, /muse/elements/gamma_absolute, -0.41251066, -0.5852384, -0.6534285, -0.3410412
1430264523.073000, /muse/elements/gamma_absolute, -0.42051408, -0.5689066, -0.65887845, -0.3369992
1430264523.224000, /muse/elements/gamma_absolute, -0.4249077, -0.55481094, -0.6612713, -0.33597136
1430264523.298000, /muse/elements/gamma_absolute, -0.4307035, -0.54476047, -0.6627643, -0.33669633
1430264523.373000, /muse/elements/gamma_absolute, -0.44308594, -0.5393956, -0.66624624, -0.33795494
1430264523.523000, /muse/elements/gamma_absolute, -0.4643366, -0.5374849, -0.67302024, -0.3404255
1430264523.599000, /muse/elements/gamma_absolute, -0.49202368, -0.5360217, -0.6807862, -0.34778067
1430264523.681000, /muse/elements/gamma_absolute, -0.5192395, -0.531876, -0.6849977, -0.36453965
1430264523.820000, /muse/elements/gamma_absolute, -0.5394478, -0.5236906, -0.6818242, -0.3916339
1430264523.886000, /muse/elements/gamma_absolute, -0.5511131, -0.5151865, -0.6724727, -0.4249451
1430264523.958000, /muse/elements/gamma_absolute, -0.5579011, -0.5128482, -0.6621582, -0.45677945
1430264524.108000, /muse/elements/gamma_absolute, -0.56373274, -0.52145123, -0.656445, -0.48169908
1430264524.184000, /muse/elements/gamma_absolute, -0.57015324, -0.5409298, -0.65776163, -0.49930128
1430264524.330000, /muse/elements/gamma_absolute, -0.5749545, -0.5660796, -0.66367066, -0.51251084
1430264524.398000, /muse/elements/gamma_absolute, -0.57536757, -0.5904822, -0.6692613, -0.5241788
1430264524.479000, /muse/elements/gamma_absolute, -0.5704452, -0.61103487, -0.6706742, -0.5341912
1430264524.610000, /muse/elements/gamma_absolute, -0.5601836, -0.6290366, -0.66597307, -0.54249793
1430264524.698000, /muse/elements/gamma_absolute, -0.544364, -0.6469705, -0.6546508, -0.55008054
1430264524.768000, /muse/elements/gamma_absolute, -0.5233666, -0.6651546, -0.6360243, -0.5594957
1430264524.919000, /muse/elements/gamma_absolute, -0.49943838, -0.68100953, -0.61186105, -0.5716702
1430264525.004000, /muse/elements/gamma_absolute, -0.47650653, -0.6922936, -0.58673924, -0.5844991
1430264525.063000, /muse/elements/gamma_absolute, -0.45845556, -0.6988629, -0.56545275, -0.59368783
1430264525.204000, /muse/elements/gamma_absolute, -0.446502, -0.70283055, -0.5511218, -0.5967069
1430264525.279000, /muse/elements/gamma_absolute, -0.43891048, -0.7066686, -0.54362583, -0.59424806
1430264525.438000, /muse/elements/gamma_absolute, -0.4316675, -0.7093864, -0.54092604, -0.58917135
1430264525.499000, /muse/elements/gamma_absolute, -0.42209268, -0.7074204, -0.5402464, -0.5828285
1430264525.564000, /muse/elements/gamma_absolute, -0.40940177, -0.6966728, -0.5400758, -0.5747544
1430264525.708000, /muse/elements/gamma_absolute, -0.39405382, -0.6763015, -0.53946495, -0.56378686
1430264525.798000, /muse/elements/gamma_absolute, -0.37734058, -0.6504463, -0.53914326, -0.5506037
1430264525.866000, /muse/elements/gamma_absolute, -0.36203206, -0.62533265, -0.54079026, -0.5377681
1430264526.039000, /muse/elements/gamma_absolute, -0.35117528, -0.60427505, -0.5461528, -0.5269572
1430264526.087000, /muse/elements/gamma_absolute, -0.34753776, -0.5880389, -0.5567654, -0.5175029
1430264526.158000, /muse/elements/gamma_absolute, -0.3520866, -0.5759724, -0.5733478, -0.50777745
1430264526.303000, /muse/elements/gamma_absolute, -0.36351347, -0.56808853, -0.5962338, -0.497711
1430264526.379000, /muse/elements/gamma_absolute, -0.378664, -0.56491446, -0.6235938, -0.48867527
1430264526.526000, /muse/elements/gamma_absolute, -0.3933189, -0.5661683, -0.6496207, -0.4821544
1430264526.602000, /muse/elements/gamma_absolute, -0.40310314, -0.5689531, -0.66603357, -0.47881156
1430264526.680000, /muse/elements/gamma_absolute, -0.4063819, -0.56941795, -0.669139, -0.47733217
1430264526.821000, /muse/elements/gamma_absolute, -0.40423843, -0.56564724, -0.6632551, -0.47692823
1430264526.898000, /muse/elements/gamma_absolute, -0.40035465, -0.5591558, -0.65758884, -0.4782566
1430264526.962000, /muse/elements/gamma_absolute, -0.397805, -0.55369294, -0.6592752, -0.48285273
1430264527.109000, /muse/elements/gamma_absolute, -0.3986599, -0.55267423, -0.6685512, -0.4907001
1430264527.187000, /muse/elements/gamma_absolute, -0.40359452, -0.5584728, -0.6820482, -0.5004478
1430264527.258000, /muse/elements/gamma_absolute, -0.4119845, -0.57159114, -0.69530684, -0.5103614
1430264527.403000, /muse/elements/gamma_absolute, -0.42235368, -0.5894719, -0.7065093, -0.5182946
1430264527.467000, /muse/elements/gamma_absolute, -0.43299112, -0.60743815, -0.71637213, -0.52239245
1430264527.624000, /muse/elements/gamma_absolute, -0.44362077, -0.6201028, -0.72613615, -0.5215359
1430264527.699000, /muse/elements/gamma_absolute, -0.4539598, -0.62619674, -0.7363758, -0.51434416
1430264527.778000, /muse/elements/gamma_absolute, -0.4642822, -0.6277333, -0.7454834, -0.50051856
1430264527.917000, /muse/elements/gamma_absolute, -0.47329962, -0.62817574, -0.75027215, -0.482339
1430264527.986000, /muse/elements/gamma_absolute, -0.47889465, -0.62809503, -0.7499807, -0.46385702
1430264528.053000, /muse/elements/gamma_absolute, -0.48120838, -0.62510395, -0.7486406, -0.4488624
1430264528.218000, /muse/elements/gamma_absolute, -0.48190907, -0.61629474, -0.7505445, -0.43856663
1430264528.286000, /muse/elements/gamma_absolute, -0.4837492, -0.6019241, -0.7564411, -0.43073452
1430264528.359000, /muse/elements/gamma_absolute, -0.4879137, -0.5846478, -0.76158386, -0.42167795
1430264528.502000, /muse/elements/gamma_absolute, -0.49361092, -0.5675117, -0.7593789, -0.40957093
1430264528.581000, /muse/elements/gamma_absolute, -0.49875104, -0.5518689, -0.7489361, -0.39606193
1430264528.718000, /muse/elements/gamma_absolute, -0.50278544, -0.5370236, -0.73597765, -0.38407788
1430264528.799000, /muse/elements/gamma_absolute, -0.50735945, -0.5220547, -0.72734857, -0.37566614
1430264528.880000, /muse/elements/gamma_absolute, -0.5123979, -0.50613296, -0.72447824, -0.37197253
1430264529.017000, /muse/elements/gamma_absolute, -0.5148528, -0.4896819, -0.72143346, -0.37361306
1430264529.094000, /muse/elements/gamma_absolute, -0.5101583, -0.47339088, -0.71053886, -0.38151252
1430264529.164000, /muse/elements/gamma_absolute, -0.49676374, -0.45780078, -0.68949616, -0.39638966
1430264529.309000, /muse/elements/gamma_absolute, -0.4784191, -0.4442503, -0.66476935, -0.41741985
1430264529.383000, /muse/elements/gamma_absolute, -0.46143392, -0.43421054, -0.64382595, -0.4410331
1430264529.459000, /muse/elements/gamma_absolute, -0.45054772, -0.42845085, -0.6311645, -0.46180668
1430264529.604000, /muse/elements/gamma_absolute, -0.4465912, -0.4285356, -0.6265086, -0.47394854
1430264529.678000, /muse/elements/gamma_absolute, -0.4472337, -0.4358377, -0.62693566, -0.47637698
1430264529.812000, /muse/elements/gamma_absolute, -0.44829708, -0.45003095, -0.6301736, -0.4731554
1430264529.898000, /muse/elements/gamma_absolute, -0.44538215, -0.46850222, -0.63474256, -0.47103947
1430264529.978000, /muse/elements/gamma_absolute, -0.43640566, -0.4865423, -0.63880044, -0.47422078
1430264530.120000, /muse/elements/gamma_absolute, -0.42344916, -0.5005437, -0.63985443, -0.48243177
1430264530.194000, /muse/elements/gamma_absolute, -0.41085553, -0.5111662, -0.63675445, -0.49371982
1430264530.263000, /muse/elements/gamma_absolute, -0.4020685, -0.5213787, -0.6305477, -0.50592583
1430264530.406000, /muse/elements/gamma_absolute, -0.39882708, -0.5346528, -0.625481, -0.51748264
1430264530.478000, /muse/elements/gamma_absolute, -0.40203196, -0.5517921, -0.6268747, -0.52576345
1430264530.554000, /muse/elements/gamma_absolute, -0.4104117, -0.5718685, -0.6382061, -0.5276085
1430264530.698000, /muse/elements/gamma_absolute, -0.4210465, -0.59124905, -0.65749574, -0.5227479
1430264530.778000, /muse/elements/gamma_absolute, -0.4286097, -0.60525316, -0.6775996, -0.51436365
1430264530.923000, /muse/elements/gamma_absolute, -0.42894858, -0.60944855, -0.693196, -0.50822496
1430264530.991000, /muse/elements/gamma_absolute, -0.4217372, -0.6031312, -0.7024538, -0.5092796
1430264531.063000, /muse/elements/gamma_absolute, -0.4103812, -0.5894751, -0.707635, -0.5207154
1430264531.217000, /muse/elements/gamma_absolute, -0.39935154, -0.57399416, -0.7120209, -0.5417502
1430264531.287000, /muse/elements/gamma_absolute, -0.39338943, -0.56208986, -0.7170862, -0.56772864
1430264531.359000, /muse/elements/gamma_absolute, -0.39529264, -0.55766594, -0.723491, -0.5903155
1430264531.507000, /muse/elements/gamma_absolute, -0.40606686, -0.5626848, -0.7325821, -0.6033149
1430264531.580000, /muse/elements/gamma_absolute, -0.423858, -0.5767857, -0.7456438, -0.6083826
1430264531.653000, /muse/elements/gamma_absolute, -0.44371137, -0.59522825, -0.7620861, -0.6110103
1430264531.803000, /muse/elements/gamma_absolute, -0.45952815, -0.6124827, -0.77942944, -0.61644244
1430264531.878000, /muse/elements/gamma_absolute, -0.4679567, -0.62419116, -0.7940056, -0.6263156
1430264532.018000, /muse/elements/gamma_absolute, -0.46788642, -0.63031316, -0.8041248, -0.6406283
1430264532.088000, /muse/elements/gamma_absolute, -0.4610743, -0.632899, -0.8102601, -0.65844613
1430264532.177000, /muse/elements/gamma_absolute, -0.45055994, -0.6336201, -0.8169768, -0.67725134
1430264532.318000, /muse/elements/gamma_absolute, -0.43938375, -0.632287, -0.8286335, -0.69109964
1430264532.404000, /muse/elements/gamma_absolute, -0.43060765, -0.62926626, -0.8451716, -0.6939103
1430264532.457000, /muse/elements/gamma_absolute, -0.4265047, -0.62837875, -0.8642689, -0.6845558
1430264532.605000, /muse/elements/gamma_absolute, -0.4283944, -0.6339655, -0.8828634, -0.66622394
1430264532.685000, /muse/elements/gamma_absolute, -0.4361458, -0.6472298, -0.8992894, -0.64303637
1430264532.823000, /muse/elements/gamma_absolute, -0.44677043, -0.66291434, -0.91352737, -0.61751467
1430264532.902000, /muse/elements/gamma_absolute, -0.457403, -0.6727054, -0.92602754, -0.59130937
1430264532.974000, /muse/elements/gamma_absolute, -0.46578956, -0.67067456, -0.9363544, -0.56581795
1430264533.112000, /muse/elements/gamma_absolute, -0.47131777, -0.65732974, -0.9429514, -0.5415778
1430264533.182000, /muse/elements/gamma_absolute, -0.4747043, -0.63785785, -0.9420671, -0.52022535
1430264533.266000, /muse/elements/gamma_absolute, -0.47651726, -0.6165011, -0.9314739, -0.50220305
1430264533.403000, /muse/elements/gamma_absolute, -0.47648793, -0.5970346, -0.91306615, -0.4870163
1430264533.486000, /muse/elements/gamma_absolute, -0.4759543, -0.58228445, -0.89184886, -0.47328013
1430264533.562000, /muse/elements/gamma_absolute, -0.47629884, -0.57437277, -0.87297165, -0.46098334
1430264533.704000, /muse/elements/gamma_absolute, -0.48038658, -0.5741168, -0.8585949, -0.45038062
1430264533.780000, /muse/elements/gamma_absolute, -0.4899008, -0.57998663, -0.84801483, -0.44446272
1430264533.925000, /muse/elements/gamma_absolute, -0.50403744, -0.58822626, -0.8408333, -0.44475874
1430264533.989000, /muse/elements/gamma_absolute, -0.519747, -0.59377843, -0.83706, -0.4490923
1430264534.064000, /muse/elements/gamma_absolute, -0.53287864, -0.5929947, -0.8367665, -0.45306247
1430264534.226000, /muse/elements/gamma_absolute, -0.5421663, -0.58654654, -0.8393252, -0.45412508
1430264534.299000, /muse/elements/gamma_absolute, -0.5483967, -0.5786595, -0.84345156, -0.45368895
1430264534.364000, /muse/elements/gamma_absolute, -0.5530474, -0.57386893, -0.8471036, -0.4556967
1430264534.524000, /muse/elements/gamma_absolute, -0.5569324, -0.5750894, -0.84959203, -0.463415
1430264534.584000, /muse/elements/gamma_absolute, -0.55903536, -0.5828109, -0.8515207, -0.4772667
1430264534.664000, /muse/elements/gamma_absolute, -0.55990666, -0.5965898, -0.8546607, -0.49455285
1430264534.818000, /muse/elements/gamma_absolute, -0.56045526, -0.6136593, -0.85974145, -0.51180094
1430264534.879000, /muse/elements/gamma_absolute, -0.5615836, -0.6284494, -0.8643123, -0.5259302
1430264535.037000, /muse/elements/gamma_absolute, -0.56318593, -0.6340104, -0.8650641, -0.5357636
1430264535.097000, /muse/elements/gamma_absolute, -0.5661957, -0.62773263, -0.860123, -0.54101634
1430264535.180000, /muse/elements/gamma_absolute, -0.5697267, -0.61330634, -0.85009617, -0.54299283
1430264535.321000, /muse/elements/gamma_absolute, -0.5726709, -0.59850943, -0.8382405, -0.54158854
1430264535.390000, /muse/elements/gamma_absolute, -0.57247317, -0.5889742, -0.8270695, -0.5378998
1430264535.473000, /muse/elements/gamma_absolute, -0.5662538, -0.58573043, -0.817169, -0.53466606
1430264535.605000, /muse/elements/gamma_absolute, -0.55356497, -0.5870273, -0.8088807, -0.5357965
1430264535.680000, /muse/elements/gamma_absolute, -0.5356949, -0.5896936, -0.80134225, -0.54340345
1430264535.752000, /muse/elements/gamma_absolute, -0.5168222, -0.59230286, -0.7938794, -0.5580079
1430264535.918000, /muse/elements/gamma_absolute, -0.5010576, -0.5941892, -0.7859178, -0.57786137
1430264535.981000, /muse/elements/gamma_absolute, -0.4910369, -0.59503865, -0.7782707, -0.600432
1430264536.123000, /muse/elements/gamma_absolute, -0.486974, -0.5937511, -0.7722464, -0.62190855
1430264536.194000, /muse/elements/gamma_absolute, -0.48604354, -0.58948404, -0.77033675, -0.6371008
1430264536.269000, /muse/elements/gamma_absolute, -0.48592064, -0.5842523, -0.77525055, -0.6418473
1430264536.417000, /muse/elements/gamma_absolute, -0.4852782, -0.58226943, -0.7876192, -0.63760066
1430264536.496000, /muse/elements/gamma_absolute, -0.48377314, -0.5878544, -0.80566627, -0.6317398
1430264536.559000, /muse/elements/gamma_absolute, -0.48162508, -0.6025081, -0.8263441, -0.63161683
1430264536.703000, /muse/elements/gamma_absolute, -0.4800145, -0.6247331, -0.84659064, -0.6402921
1430264536.785000, /muse/elements/gamma_absolute, -0.4811629, -0.6504659, -0.8631611, -0.6552884
1430264536.857000, /muse/elements/gamma_absolute, -0.48724195, -0.6757286, -0.8735191, -0.6697603
1430264537.005000, /muse/elements/gamma_absolute, -0.49952677, -0.698005, -0.8756916, -0.6782948
1430264537.080000, /muse/elements/gamma_absolute, -0.516281, -0.7168575, -0.86919016, -0.6791927
1430264537.225000, /muse/elements/gamma_absolute, -0.534029, -0.73301196, -0.85730684, -0.6737865
1430264537.294000, /muse/elements/gamma_absolute, -0.5487509, -0.7468993, -0.8434504, -0.66267604
1430264537.381000, /muse/elements/gamma_absolute, -0.55717176, -0.7594826, -0.8313361, -0.64610386
1430264537.524000, /muse/elements/gamma_absolute, -0.5563989, -0.7700239, -0.82184213, -0.6243936
1430264537.591000, /muse/elements/gamma_absolute, -0.5475621, -0.77793807, -0.8138857, -0.59963554
1430264537.665000, /muse/elements/gamma_absolute, -0.53294116, -0.7817622, -0.80285877, -0.5751235
1430264537.807000, /muse/elements/gamma_absolute, -0.517026, -0.78026086, -0.78459567, -0.5540542
1430264537.885000, /muse/elements/gamma_absolute, -0.5041646, -0.77380675, -0.7594434, -0.53716725
1430264537.959000, /muse/elements/gamma_absolute, -0.49746713, -0.76428986, -0.73259556, -0.5236742
1430264538.099000, /muse/elements/gamma_absolute, -0.49647823, -0.7530955, -0.7100133, -0.51172274
1430264538.178000, /muse/elements/gamma_absolute, -0.4991717, -0.74020743, -0.69552094, -0.49978504
1430264538.318000, /muse/elements/gamma_absolute, -0.5015977, -0.72583735, -0.6893154, -0.48772848
1430264538.398000, /muse/elements/gamma_absolute, -0.50120413, -0.71205854, -0.6902047, -0.47680536
1430264538.467000, /muse/elements/gamma_absolute, -0.49798313, -0.7028221, -0.69738996, -0.46784854
1430264538.619000, /muse/elements/gamma_absolute, -0.49490625, -0.7002067, -0.7095216, -0.46081167
1430264538.686000, /muse/elements/gamma_absolute, -0.49536252, -0.7036369, -0.7253599, -0.45449233
1430264538.763000, /muse/elements/gamma_absolute, -0.5005136, -0.70950973, -0.7434766, -0.44734633
1430264538.908000, /muse/elements/gamma_absolute, -0.50851923, -0.71432066, -0.7624774, -0.43811634
1430264538.997000, /muse/elements/gamma_absolute, -0.51688707, -0.7182164, -0.7814341, -0.42587605
1430264539.051000, /muse/elements/gamma_absolute, -0.52223194, -0.7228617, -0.79960847, -0.41227353
1430264539.218000, /muse/elements/gamma_absolute, -0.52500904, -0.7304515, -0.81844217, -0.4005184
1430264539.268000, /muse/elements/gamma_absolute, -0.5264128, -0.74117696, -0.8397881, -0.39462626
1430264539.425000, /muse/elements/gamma_absolute, -0.5274902, -0.7519321, -0.86286086, -0.3970677
1430264539.500000, /muse/elements/gamma_absolute, -0.5276905, -0.75845647, -0.881265, -0.40642145
1430264539.565000, /muse/elements/gamma_absolute, -0.52744013, -0.7596182, -0.8870051, -0.41870075
1430264539.719000, /muse/elements/gamma_absolute, -0.52762276, -0.7586247, -0.87820303, -0.42957252
1430264539.787000, /muse/elements/gamma_absolute, -0.52943397, -0.76044697, -0.86242294, -0.43784732
1430264539.860000, /muse/elements/gamma_absolute, -0.53426576, -0.76734036, -0.84913826, -0.4444393
1430264540.004000, /muse/elements/gamma_absolute, -0.5419465, -0.7766255, -0.8416636, -0.45038256
1430264540.081000, /muse/elements/gamma_absolute, -0.55061126, -0.7831251, -0.8391385, -0.45439848
1430264540.159000, /muse/elements/gamma_absolute, -0.55673265, -0.7829132, -0.8376149, -0.45424372
1430264540.304000, /muse/elements/gamma_absolute, -0.5579821, -0.77671415, -0.8358854, -0.45074376
1430264540.376000, /muse/elements/gamma_absolute, -0.55639756, -0.7672794, -0.83406824, -0.44841242
1430264540.523000, /muse/elements/gamma_absolute, -0.55725837, -0.75720984, -0.8322947, -0.4536456
1430264540.592000, /muse/elements/gamma_absolute, -0.5658374, -0.74845356, -0.831289, -0.46894562
1430264540.668000, /muse/elements/gamma_absolute, -0.58290344, -0.74185324, -0.83049566, -0.49236238
1430264540.805000, /muse/elements/gamma_absolute, -0.6041767, -0.7377319, -0.8286382, -0.51680785
1430264540.883000, /muse/elements/gamma_absolute, -0.6226208, -0.7365137, -0.8250487, -0.53365
1430264540.958000, /muse/elements/gamma_absolute, -0.6343418, -0.7397339, -0.8229898, -0.5382964
1430264541.108000, /muse/elements/gamma_absolute, -0.6396598, -0.7477652, -0.82659787, -0.53357965
1430264541.199000, /muse/elements/gamma_absolute, -0.64059114, -0.75890154, -0.8374852, -0.5270368
1430264541.265000, /muse/elements/gamma_absolute, -0.6397946, -0.7691052, -0.8549661, -0.52433586
1430264541.399000, /muse/elements/gamma_absolute, -0.63594836, -0.7740325, -0.87418705, -0.5270438
1430264541.469000, /muse/elements/gamma_absolute, -0.6269722, -0.7723031, -0.8913773, -0.53418475
1430264541.617000, /muse/elements/gamma_absolute, -0.61193883, -0.76682454, -0.90448, -0.5452529
1430264541.699000, /muse/elements/gamma_absolute, -0.59312063, -0.76191086, -0.9135938, -0.56132114
1430264541.765000, /muse/elements/gamma_absolute, -0.5747631, -0.76048476, -0.9176695, -0.58182913
1430264541.908000, /muse/elements/gamma_absolute, -0.55973506, -0.7623824, -0.9170098, -0.6032522
1430264541.986000, /muse/elements/gamma_absolute, -0.5489725, -0.7647311, -0.91270775, -0.6194927
1430264542.060000, /muse/elements/gamma_absolute, -0.5414949, -0.7630768, -0.9053184, -0.62608397
1430264542.204000, /muse/elements/gamma_absolute, -0.5355645, -0.7548007, -0.894335, -0.6226753
1430264542.279000, /muse/elements/gamma_absolute, -0.53086215, -0.74075764, -0.8807561, -0.61295164
1430264542.352000, /muse/elements/gamma_absolute, -0.52856183, -0.7253974, -0.8682768, -0.6014034
1430264542.498000, /muse/elements/gamma_absolute, -0.53001326, -0.7117306, -0.8606176, -0.5909367
1430264542.567000, /muse/elements/gamma_absolute, -0.53515804, -0.6988092, -0.858857, -0.58107704
1430264542.712000, /muse/elements/gamma_absolute, -0.54247016, -0.6832921, -0.8601178, -0.57080495
1430264542.797000, /muse/elements/gamma_absolute, -0.54904544, -0.6631858, -0.8594236, -0.5601442
1430264542.878000, /muse/elements/gamma_absolute, -0.55421895, -0.64133805, -0.854216, -0.5501832
1430264543.018000, /muse/elements/gamma_absolute, -0.55879664, -0.623202, -0.8475643, -0.5408991
1430264543.084000, /muse/elements/gamma_absolute, -0.56465185, -0.61231446, -0.8435813, -0.52884936
1430264543.159000, /muse/elements/gamma_absolute, -0.57256955, -0.6083959, -0.8451486, -0.5112815
1430264543.303000, /muse/elements/gamma_absolute, -0.58266854, -0.60922575, -0.85239655, -0.4896242
1430264543.379000, /muse/elements/gamma_absolute, -0.59410745, -0.6129602, -0.8622826, -0.46663725
1430264543.459000, /muse/elements/gamma_absolute, -0.6044992, -0.6186087, -0.8717008, -0.4446903
1430264543.598000, /muse/elements/gamma_absolute, -0.6106797, -0.6258352, -0.8784218, -0.42458534
1430264543.669000, /muse/elements/gamma_absolute, -0.61106086, -0.6348305, -0.88418674, -0.4068188
1430264543.817000, /muse/elements/gamma_absolute, -0.6064223, -0.6459768, -0.89148635, -0.3928223
