1426879134.25,0.8281629
1426879135.032,0.78128576
1426879135.735,0.7031572
1426879136.438,0.7031572
1426879137.157,0.7187829
1426879137.922,0.76566005
1426879138.719,0.7969115
1426879139.501,0.78128576
1426879140.251,0.75003433
1426879141.016,0.76566005
1426879141.766,0.75003433
1426879142.485,0.7187829
1426879143.188,0.7031572
1426879143.844,0.65628004
1426879144.501,0.65628004
1426879145.235,0.7344086
1426879146.001,0.76566005
1426879146.782,0.78128576
1426879147.516,0.7344086
1426879148.235,0.7187829
1426879148.954,0.7187829
1426879149.673,0.7187829
1426879150.439,0.76566005
1426879151.204,0.76566005
1426879151.954,0.75003433
1426879152.704,0.75003433
1426879153.486,0.78128576
1426879154.267,0.78128576
1426879155.017,0.75003433
1426879155.689,0.67190576
1426879156.314,0.6250286
1426879156.939,0.6250286
1426879163.33,0.6250286
1426879163.986,0.65628004
1426879164.674,0.6875315
1426879165.345,0.67190576
1426879166.033,0.6875315
1426879166.767,0.7344086
1426879167.549,0.78128576
1426879168.314,0.76566005
1426879169.08,0.76566005
1426879169.846,0.76566005
1426879170.611,0.76566005
1426879171.408,0.7969115
1426879172.221,0.8125372
1426879173.049,0.8281629
1426879173.815,0.76566005
1426879174.518,0.7031572
1426879175.237,0.7187829
1426879175.94,0.7031572
